,time,volume,Timestamp,close,open,high,low,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow
1970-01-01 00:00:00.000000046,1748390400,3779,2025-05-28 00:00:00,2653.75,2659.2374950202457,2659.4,2648.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000047,1748391300,6443,2025-05-28 00:15:00,2649.1625,2656.493747510123,2656.493747510123,2640.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000048,1748392200,1321,2025-05-28 00:30:00,2649.0874999999996,2652.8281237550614,2653.55,2644.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000049,1748393100,1808,2025-05-28 00:45:00,2651.85,2650.9578118775307,2657.0,2644.55,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000050,1748394000,3318,2025-05-28 01:00:00,2652.175,2651.403905938765,2656.45,2648.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000051,1748394900,4665,2025-05-28 01:15:00,2642.6125,2651.7894529693826,2651.7894529693826,2637.55,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000052,1748395800,5349,2025-05-28 01:30:00,2638.95,2647.2009764846916,2647.2009764846916,2636.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000053,1748396700,13817,2025-05-28 01:45:00,2636.75,2643.0754882423457,2644.85,2630.7,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000054,1748397600,10331,2025-05-28 02:00:00,2631.2875,2639.912744121173,2639.912744121173,2626.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000055,1748398500,8840,2025-05-28 02:15:00,2625.0625,2635.6001220605867,2635.6001220605867,2617.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000056,1748399400,13933,2025-05-28 02:30:00,2629.675,2630.3313110302934,2637.75,2622.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000057,1748400300,10811,2025-05-28 02:45:00,2637.2375,2630.003155515147,2643.6,2630.003155515147,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000058,1748401200,15271,2025-05-28 03:00:00,2637.5249999999996,2633.6203277575732,2640.35,2632.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000059,1748402100,5869,2025-05-28 03:15:00,2637.0125,2635.5726638787864,2640.4,2632.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000060,1748403000,21557,2025-05-28 03:30:00,2639.3875,2636.292581939393,2645.9,2634.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000061,1748403900,12052,2025-05-28 03:45:00,2644.4875,2637.8400409696965,2648.65,2637.8400409696965,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000062,1748404800,4074,2025-05-28 04:00:00,2642.775,2641.163770484848,2646.45,2640.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000063,1748405700,9402,2025-05-28 04:15:00,2639.275,2641.9693852424243,2644.4,2633.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000064,1748406600,17804,2025-05-28 04:30:00,2640.925,2640.622192621212,2646.6,2635.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000065,1748407500,10111,2025-05-28 04:45:00,2646.8625,2640.773596310606,2650.8,2640.773596310606,1,0,False,False,black,True,False
1970-01-01 00:00:00.000000066,1748408400,16949,2025-05-28 05:00:00,2640.8375,2643.818048155303,2645.0,2635.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000067,1748409300,16469,2025-05-28 05:15:00,2638.525,2642.3277740776516,2642.3277740776516,2636.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000068,1748410200,8561,2025-05-28 05:30:00,2637.7250000000004,2640.426387038826,2642.5,2633.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000069,1748411100,8452,2025-05-28 05:45:00,2638.2749999999996,2639.075693519413,2640.6,2636.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000070,1748412000,49576,2025-05-28 06:00:00,2630.6375,2638.6753467597064,2638.6753467597064,2623.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000071,1748412900,15302,2025-05-28 06:15:00,2627.3624999999997,2634.656423379853,2634.656423379853,2622.2,0,1,False,False,black,False,False
1970-01-01 00:00:00.000000072,1748413800,6303,2025-05-28 06:30:00,2628.7375,2631.0094616899264,2632.0,2623.9,0,0,False,False,light_green,False,False
1970-01-01 00:00:00.000000073,1748414700,6774,2025-05-28 06:45:00,2627.8,2629.8734808449635,2631.45,2625.7,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000074,1748415600,13930,2025-05-28 07:00:00,2630.0,2628.836740422482,2635.5,2623.55,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000075,1748416500,7031,2025-05-28 07:15:00,2633.2875000000004,2629.418370211241,2636.15,2629.418370211241,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000076,1748417400,18758,2025-05-28 07:30:00,2636.0,2631.3529351056204,2640.1,2631.3529351056204,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000077,1748418300,9946,2025-05-28 07:45:00,2637.725,2633.67646755281,2642.0,2633.67646755281,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000078,1748419200,0,2025-05-28 08:00:00,2635.1,2635.7007337764053,2635.7007337764053,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000079,1748420100,0,2025-05-28 08:15:00,2635.1,2635.4003668882024,2635.4003668882024,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000080,1748421000,0,2025-05-28 08:30:00,2635.1,2635.250183444101,2635.250183444101,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000081,1748421900,0,2025-05-28 08:45:00,2635.1,2635.1750917220506,2635.1750917220506,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000082,1748422800,0,2025-05-28 09:00:00,2635.1,2635.1375458610255,2635.1375458610255,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000083,1748423700,0,2025-05-28 09:15:00,2635.1,2635.118772930513,2635.118772930513,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000084,1748424600,0,2025-05-28 09:30:00,2635.1,2635.1093864652566,2635.1093864652566,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000085,1748425500,0,2025-05-28 09:45:00,2635.1,2635.104693232628,2635.104693232628,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000086,1748426400,0,2025-05-28 10:00:00,2635.1,2635.102346616314,2635.102346616314,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000087,1748427300,0,2025-05-28 10:15:00,2635.1,2635.101173308157,2635.101173308157,2635.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000088,1748428200,0,2025-05-28 10:30:00,2635.1,2635.100586654078,2635.100586654078,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000089,1748429100,0,2025-05-28 10:45:00,2635.1,2635.1002933270393,2635.1002933270393,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000090,1748430000,0,2025-05-28 11:00:00,2635.1,2635.10014666352,2635.10014666352,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000091,1748430900,0,2025-05-28 11:15:00,2635.1,2635.1000733317596,2635.1000733317596,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000092,1748431800,0,2025-05-28 11:30:00,2635.1,2635.10003666588,2635.10003666588,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000093,1748432700,0,2025-05-28 11:45:00,2635.1,2635.1000183329397,2635.1000183329397,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000094,1748433600,0,2025-05-28 12:00:00,2635.1,2635.10000916647,2635.10000916647,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000095,1748434500,0,2025-05-28 12:15:00,2635.1,2635.100004583235,2635.100004583235,2635.1,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000096,1748435400,0,2025-05-28 12:30:00,2635.1,2635.100002291618,2635.100002291618,2635.1,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000097,1748436300,0,2025-05-28 12:45:00,2635.1,2635.100001145809,2635.100001145809,2635.1,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000098,1748437200,0,2025-05-28 13:00:00,2635.1,2635.1000005729047,2635.1000005729047,2635.1,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000099,1748438100,0,2025-05-28 13:15:00,2635.1,2635.100000286452,2635.100000286452,2635.1,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000100,1748439000,0,2025-05-28 13:30:00,2635.1,2635.1000001432258,2635.1000001432258,2635.1,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000101,1748439900,0,2025-05-28 13:45:00,2635.1,2635.100000071613,2635.100000071613,2635.1,0,0,False,False,blue,False,False
1970-01-01 00:00:00.000000102,1748440800,14013,2025-05-28 14:00:00,2626.9625,2635.1000000358063,2670.0,2601.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000103,1748441700,18896,2025-05-28 14:15:00,2641.6000000000004,2631.0312500179034,2670.0,2620.0,1,0,True,False,green,False,False
1970-01-01 00:00:00.000000104,1748442600,6866,2025-05-28 14:30:00,2637.475,2636.315625008952,2641.2,2631.7,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000105,1748443500,7065,2025-05-28 14:45:00,2632.3375,2636.895312504476,2640.3,2626.8,0,1,False,False,green,False,False
1970-01-01 00:00:00.000000106,1748444400,31595,2025-05-28 15:00:00,2622.8374999999996,2634.616406252238,2636.45,2612.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000107,1748445300,21452,2025-05-28 15:15:00,2623.7125,2628.726953126119,2632.25,2616.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000108,1748446200,12556,2025-05-28 15:30:00,2632.9875,2626.2197265630593,2639.2,2626.2197265630593,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000109,1748447100,19278,2025-05-28 15:45:00,2630.925,2629.6036132815298,2637.45,2624.4,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000110,1748448000,18618,2025-05-28 16:00:00,2628.6875,2630.264306640765,2633.85,2621.65,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000111,1748448900,27475,2025-05-28 16:15:00,2637.85,2629.4759033203827,2643.6,2629.4759033203827,1,0,False,False,green,False,False
1970-01-01 00:00:00.000000112,1748449800,12747,2025-05-28 16:30:00,2637.45,2633.6629516601915,2640.7,2632.3,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000113,1748450700,7363,2025-05-28 16:45:00,2636.575,2635.5564758300957,2639.0,2632.95,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000114,1748451600,39251,2025-05-28 17:00:00,2649.7124999999996,2636.065737915048,2661.15,2636.065737915048,0,0,False,False,green,True,False
1970-01-01 00:00:00.000000115,1748452500,13460,2025-05-28 17:15:00,2654.1625,2642.889118957524,2663.45,2642.889118957524,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000116,1748453400,12387,2025-05-28 17:30:00,2648.2375,2648.525809478762,2652.35,2642.4,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000117,1748454300,10928,2025-05-28 17:45:00,2649.3374999999996,2648.381654739381,2654.0,2645.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000118,1748455200,7282,2025-05-28 18:00:00,2652.5249999999996,2648.85957736969,2655.9,2648.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000119,1748456100,10268,2025-05-28 18:15:00,2650.2125,2650.692288684845,2657.1,2644.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000120,1748457000,11893,2025-05-28 18:30:00,2645.7124999999996,2650.452394342423,2650.452394342423,2640.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000121,1748457900,12256,2025-05-28 18:45:00,2642.5375000000004,2648.0824471712112,2650.9,2633.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000122,1748458800,2952,2025-05-28 19:00:00,2643.1625,2645.309973585606,2654.45,2634.9,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000123,1748459700,3015,2025-05-28 19:15:00,2644.0375000000004,2644.2362367928026,2651.4,2638.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000124,1748460600,10319,2025-05-28 19:30:00,2628.8875,2644.1368683964015,2644.1368683964015,2619.05,0,1,False,False,black,False,True
1970-01-01 00:00:00.000000125,1748461500,3728,2025-05-28 19:45:00,2621.1749999999997,2636.512184198201,2636.512184198201,2615.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000126,1748462400,7351,2025-05-28 20:00:00,2619.1125,2628.8435920991005,2628.8435920991005,2615.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000127,1748463300,10206,2025-05-28 20:15:00,2623.0125,2623.9780460495504,2630.5,2612.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000128,1748464200,8451,2025-05-28 20:30:00,2628.9875,2623.495273024775,2632.9,2623.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000129,1748465100,7492,2025-05-28 20:45:00,2632.05,2626.2413865123876,2634.3,2626.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000130,1748466000,4827,2025-05-28 21:00:00,2634.6,2629.145693256194,2638.25,2629.145693256194,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000131,1748466900,2728,2025-05-28 21:15:00,2640.3875,2631.8728466280972,2646.0,2631.8728466280972,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000132,1748467800,487,2025-05-28 21:30:00,2643.2250000000004,2636.1301733140485,2645.95,2636.1301733140485,1,0,False,False,black,False,False
1970-01-01 00:00:00.000000133,1748468700,880,2025-05-28 21:45:00,2649.8625,2639.677586657024,2655.15,2639.677586657024,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000134,1748469600,1777,2025-05-28 22:00:00,2648.0375000000004,2644.770043328512,2651.3,2644.770043328512,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000135,1748470500,25,2025-05-28 22:15:00,2640.3,2646.403771664256,2646.403771664256,2639.95,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000136,1748471400,553,2025-05-28 22:30:00,2641.3125,2643.351885832128,2644.55,2637.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000137,1748472300,409,2025-05-28 22:45:00,2645.7375,2642.332192916064,2647.0,2642.332192916064,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000138,1748473200,10241,2025-05-28 23:00:00,2660.225,2644.034846458032,2672.35,2644.034846458032,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000139,1748474100,3086,2025-05-28 23:15:00,2672.675,2652.1299232290157,2677.75,2652.1299232290157,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000140,1748475000,3090,2025-05-28 23:30:00,2679.0875,2662.402461614508,2685.25,2662.402461614508,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000141,1748475900,2006,2025-05-28 23:45:00,2675.2,2670.7449808072543,2680.05,2670.2,0,0,False,True,black,False,False
1970-01-01 00:00:00.000000142,1748476800,2547,2025-05-29 00:00:00,2676.475,2672.972490403627,2683.0,2669.95,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000143,1748477700,6973,2025-05-29 00:15:00,2691.7875000000004,2674.7237452018135,2704.25,2674.7237452018135,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000144,1748478600,3135,2025-05-29 00:30:00,2702.8875,2683.255622600907,2708.0,2683.255622600907,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000145,1748479500,6164,2025-05-29 00:45:00,2712.3875,2693.071561300453,2719.55,2693.071561300453,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000146,1748480400,2943,2025-05-29 01:00:00,2712.35,2702.7295306502265,2718.65,2702.7295306502265,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000147,1748481300,3050,2025-05-29 01:15:00,2709.975,2707.539765325113,2717.3,2707.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000148,1748482200,11834,2025-05-29 01:30:00,2705.55,2708.7573826625567,2711.75,2699.7,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000149,1748483100,10751,2025-05-29 01:45:00,2710.9875,2707.1536913312784,2719.0,2706.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000150,1748484000,3991,2025-05-29 02:00:00,2708.9874999999997,2709.0705956656393,2712.25,2704.9,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000151,1748484900,11716,2025-05-29 02:15:00,2727.9624999999996,2709.0290478328197,2748.1,2709.0290478328197,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000152,1748485800,17909,2025-05-29 02:30:00,2763.9750000000004,2718.4957739164097,2786.6,2718.4957739164097,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000153,1748486700,7348,2025-05-29 02:45:00,2770.4875,2741.235386958205,2773.7,2741.235386958205,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000154,1748487600,16041,2025-05-29 03:00:00,2763.4249999999997,2755.8614434791025,2772.15,2753.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000155,1748488500,3664,2025-05-29 03:15:00,2759.0625,2759.6432217395513,2762.7,2754.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000156,1748489400,9650,2025-05-29 03:30:00,2756.0625,2759.3528608697757,2768.45,2745.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000157,1748490300,5145,2025-05-29 03:45:00,2754.25,2757.707680434888,2760.1,2749.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000158,1748491200,9521,2025-05-29 04:00:00,2758.5249999999996,2755.978840217444,2765.7,2752.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000159,1748492100,11060,2025-05-29 04:15:00,2751.4625,2757.2519201087216,2757.2519201087216,2738.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000160,1748493000,27329,2025-05-29 04:30:00,2737.1125,2754.3572100543606,2755.95,2718.2,0,0,False,True,black,False,False
1970-01-01 00:00:00.000000161,1748493900,14323,2025-05-29 04:45:00,2720.225,2745.7348550271804,2745.7348550271804,2703.5,0,1,False,False,black,False,False
1970-01-01 00:00:00.000000162,1748494800,7794,2025-05-29 05:00:00,2725.35,2732.97992751359,2732.97992751359,2718.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000163,1748495700,12519,2025-05-29 05:15:00,2727.2375,2729.1649637567953,2735.6,2722.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000164,1748496600,9000,2025-05-29 05:30:00,2726.4,2728.2012318783977,2731.2,2721.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000165,1748497500,10265,2025-05-29 05:45:00,2725.1,2727.300615939199,2733.35,2716.75,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000166,1748498400,8959,2025-05-29 06:00:00,2722.1375,2726.2003079695996,2726.2003079695996,2716.2,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000167,1748499300,6808,2025-05-29 06:15:00,2725.2875000000004,2724.1689039847997,2728.15,2722.05,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000168,1748500200,8535,2025-05-29 06:30:00,2726.1124999999997,2724.7282019924,2730.85,2719.7,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000169,1748501100,5952,2025-05-29 06:45:00,2726.2749999999996,2725.4203509962,2729.85,2724.15,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000170,1748502000,8824,2025-05-29 07:00:00,2724.0875,2725.8476754980998,2727.0,2716.8,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000171,1748502900,7440,2025-05-29 07:15:00,2729.4750000000004,2724.96758774905,2735.5,2724.05,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000172,1748503800,6871,2025-05-29 07:30:00,2729.3875,2727.221293874525,2733.25,2723.65,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000173,1748504700,3307,2025-05-29 07:45:00,2729.4125,2728.3043969372625,2732.1,2726.4,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000174,1748505600,25538,2025-05-29 08:00:00,2724.0125,2728.858448468631,2731.3,2710.3,0,0,False,False,red,False,True
1970-01-01 00:00:00.000000175,1748506500,7354,2025-05-29 08:15:00,2723.6375,2726.4354742343157,2730.85,2719.7,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000176,1748507400,7032,2025-05-29 08:30:00,2719.475,2725.036487117158,2725.036487117158,2717.35,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000177,1748508300,5427,2025-05-29 08:45:00,2721.0875,2722.2557435585786,2726.1,2714.05,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000178,1748509200,3795,2025-05-29 09:00:00,2720.1625,2721.671621779289,2723.35,2716.05,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000179,1748510100,4837,2025-05-29 09:15:00,2719.1125,2720.9170608896447,2720.9170608896447,2717.2,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000180,1748511000,7082,2025-05-29 09:30:00,2725.3,2720.0147804448225,2728.15,2720.0147804448225,0,0,False,False,red,True,False
1970-01-01 00:00:00.000000181,1748511900,15117,2025-05-29 09:45:00,2730.7250000000004,2722.6573902224113,2737.85,2722.6573902224113,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000182,1748512800,14982,2025-05-29 10:00:00,2733.9125,2726.691195111206,2742.85,2726.5,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000183,1748513700,100,2025-05-29 10:15:00,2727.95,2730.3018475556028,2730.3018475556028,2727.95,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000184,1748514600,5520,2025-05-29 10:30:00,2712.1375,2729.1259237778013,2729.25,2695.55,0,0,False,False,red,False,True
1970-01-01 00:00:00.000000185,1748515500,4377,2025-05-29 10:45:00,2729.5875,2720.6317118889006,2732.65,2720.6317118889006,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000186,1748516400,6721,2025-05-29 11:00:00,2726.5,2725.1096059444503,2729.55,2721.8,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000187,1748517300,9728,2025-05-29 11:15:00,2725.9125,2725.804802972225,2729.9,2724.2,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000188,1748518200,7976,2025-05-29 11:30:00,2720.1,2725.8586514861126,2725.8586514861126,2713.95,0,0,False,False,red,False,True
1970-01-01 00:00:00.000000189,1748519100,10752,2025-05-29 11:45:00,2713.475,2722.9793257430565,2722.9793257430565,2708.25,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000190,1748520000,13280,2025-05-29 12:00:00,2713.4625,2718.227162871528,2718.227162871528,2706.75,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000191,1748520900,13180,2025-05-29 12:15:00,2710.4125,2715.844831435764,2715.844831435764,2701.4,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000192,1748521800,31624,2025-05-29 12:30:00,2696.6125,2713.1286657178816,2716.3,2675.8,0,0,False,False,red,False,True
1970-01-01 00:00:00.000000193,1748522700,10048,2025-05-29 12:45:00,2688.175,2704.870582858941,2704.870582858941,2682.95,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000194,1748523600,8254,2025-05-29 13:00:00,2694.0625,2696.5227914294705,2698.45,2691.95,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000195,1748524500,11009,2025-05-29 13:15:00,2688.4375,2695.292645714735,2696.75,2678.7,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000196,1748525400,27083,2025-05-29 13:30:00,2671.775,2691.8650728573675,2691.8650728573675,2656.95,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000197,1748526300,18414,2025-05-29 13:45:00,2659.875,2681.820036428684,2681.820036428684,2652.3,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000198,1748527200,18737,2025-05-29 14:00:00,2654.575,2670.847518214342,2670.847518214342,2642.85,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000199,1748528100,22138,2025-05-29 14:15:00,2639.05,2662.711259107171,2662.711259107171,2621.05,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000200,1748529000,11625,2025-05-29 14:30:00,2639.5625,2650.8806295535855,2650.8806295535855,2629.55,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000201,1748529900,30850,2025-05-29 14:45:00,2659.9375,2645.2215647767925,2674.85,2645.2215647767925,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000202,1748530800,16655,2025-05-29 15:00:00,2666.8625,2652.5795323883963,2672.25,2652.5795323883963,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000203,1748531700,15865,2025-05-29 15:15:00,2661.875,2659.7210161941985,2666.0,2657.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000204,1748532600,14905,2025-05-29 15:30:00,2653.8875,2660.7980080970992,2660.7980080970992,2645.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000205,1748533500,14316,2025-05-29 15:45:00,2644.575,2657.3427540485495,2657.3427540485495,2637.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000206,1748534400,10730,2025-05-29 16:00:00,2646.625,2650.9588770242744,2653.5,2639.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000207,1748535300,12901,2025-05-29 16:15:00,2650.7250000000004,2648.791938512137,2658.85,2642.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000208,1748536200,4536,2025-05-29 16:30:00,2645.2375,2649.7584692560686,2649.7584692560686,2640.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000209,1748537100,24476,2025-05-29 16:45:00,2639.875,2647.4979846280344,2647.4979846280344,2629.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000210,1748538000,7718,2025-05-29 17:00:00,2640.9750000000004,2643.6864923140174,2645.2,2637.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000211,1748538900,11977,2025-05-29 17:15:00,2645.1125,2642.330746157009,2651.45,2639.0,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000212,1748539800,32780,2025-05-29 17:30:00,2652.2875000000004,2643.7216230785043,2664.05,2643.7216230785043,0,0,False,False,green,True,False
1970-01-01 00:00:00.000000213,1748540700,27527,2025-05-29 17:45:00,2656.4750000000004,2648.0045615392523,2667.4,2648.0045615392523,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000214,1748541600,22381,2025-05-29 18:00:00,2663.8,2652.239780769626,2672.1,2652.239780769626,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000215,1748542500,9189,2025-05-29 18:15:00,2662.0625,2658.019890384813,2670.35,2654.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000216,1748543400,17766,2025-05-29 18:30:00,2651.7249999999995,2660.0411951924066,2660.0411951924066,2644.4,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000217,1748544300,9561,2025-05-29 18:45:00,2649.9125000000004,2655.883097596203,2657.3,2646.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000218,1748545200,22508,2025-05-29 19:00:00,2641.4750000000004,2652.8977987981016,2655.35,2629.0,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000219,1748546100,15701,2025-05-29 19:15:00,2636.4624999999996,2647.186399399051,2647.186399399051,2630.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000220,1748547000,12822,2025-05-29 19:30:00,2642.9875,2641.8244496995253,2648.0,2638.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000221,1748547900,5691,2025-05-29 19:45:00,2646.25,2642.405974849763,2653.35,2642.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000222,1748548800,7395,2025-05-29 20:00:00,2651.875,2644.3279874248815,2658.3,2644.3279874248815,0,0,False,False,green,False,False
