,Close,High,Low,Open,time,Volume,Timestamp,RSI,RSI_Smoothed,RSI_Momentum,Signal_Color,Long_Signal,Short_Signal,IsIB,BoxHigh,BoxLow,GreenArrow,RedArrow,BarColor,RF_UpperBand,RF_LowerBand,RF_Filter,RF_Trend,RF_BuySignal,RF_SellSignal
1970-01-01 00:00:00.000002477,108060.1,108225.5,108060.1,108189.7,1747862700,283,2025-05-21 21:25:00,27.216616996389988,28.625848578264122,-1.4092315818741348,STRONG_BEAR,0,0,False,,,False,False,,108841.22972690007,108081.38842009811,108461.30907349908,-1.0,0,0
1970-01-01 00:00:00.000002476,108141.8,108220.6,108141.8,108220.6,1747862400,2,2025-05-21 21:20:00,32.62445259056936,30.625150584416744,1.9993020061526217,WEAK_BULL,0,0,True,108225.5,108060.1,False,False,orange,108841.22972690007,108081.38842009811,108461.30907349908,-1.0,0,0
1970-01-01 00:00:00.000002475,108150.3,108215.0,108150.3,108215.0,1747862100,10,2025-05-21 21:15:00,33.198217066347425,31.911683825382084,1.2865332409653405,WEAK_BULL,0,0,True,108225.5,108060.1,False,False,orange,108841.22972690007,108081.38842009811,108461.30907349908,-1.0,0,0
1970-01-01 00:00:00.000002474,108327.9,108358.2,108316.6,108358.2,1747861800,101,2025-05-21 21:10:00,44.22507692724924,38.06838037631566,6.1566965509335745,WEAK_BULL,0,0,False,,,True,False,,108841.22972690007,108081.38842009811,108461.30907349908,-1.0,0,0
1970-01-01 00:00:00.000002473,108366.0,108366.0,108068.6,108068.6,1747861500,258,2025-05-21 21:05:00,46.3365329196576,42.20245664798663,4.1340762716709705,WEAK_BULL,0,0,False,,,False,False,,108841.22972690007,108081.38842009811,108461.30907349908,-1.0,0,0
1970-01-01 00:00:00.000002472,108019.3,108192.5,107971.9,108192.5,1747861200,103,2025-05-21 21:00:00,33.51011622419223,37.856286436089434,-4.346170211897196,STRONG_BEAR,0,0,False,,,False,False,,108748.80301844762,108039.99614003272,108394.39957924017,-1.0,0,0
1970-01-01 00:00:00.000002471,108132.8,108151.0,108053.7,108073.6,1747860900,69,2025-05-21 20:55:00,39.592479180464096,38.724382808276765,0.8680963721873312,WEAK_BULL,0,0,True,108192.5,107971.9,False,False,orange,108748.80301844762,108039.99614003272,108394.39957924017,-1.0,0,0
1970-01-01 00:00:00.000002470,107770.0,107784.9,107673.2,107784.9,1747860600,636,2025-05-21 20:50:00,29.883439969856283,34.30391138906653,-4.420471419210237,STRONG_BEAR,0,0,False,,,False,True,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002469,107945.2,107945.2,107830.0,107899.7,1747860300,710,2025-05-21 20:45:00,38.03655263831283,36.17023201368968,1.8663206246231496,WEAK_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002468,107948.9,107997.1,107948.9,107997.1,1747860000,19,2025-05-21 20:40:00,38.20516140735985,37.18769671052476,1.0174646968350842,WEAK_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002467,107998.2,108087.9,107998.0,108083.4,1747859700,396,2025-05-21 20:35:00,40.598185032890974,38.892940871707864,1.7052441611831028,WEAK_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002466,108100.1,108206.1,108042.6,108162.6,1747859400,691,2025-05-21 20:30:00,45.44969289251922,42.171316882113544,3.2783760104056796,WEAK_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002465,108166.5,108342.2,108166.4,108294.5,1747859100,127,2025-05-21 20:25:00,48.4953092374866,45.333313059800076,3.1619961776865324,WEAK_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002464,108297.0,108330.7,108242.9,108305.5,1747858800,28,2025-05-21 20:20:00,54.09240180249773,49.712857431148905,4.379544371348828,WEAK_BULL,0,0,True,108342.2,108166.4,False,False,orange,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002463,108289.4,108289.4,108164.9,108219.9,1747858500,755,2025-05-21 20:15:00,53.71468240455149,51.7137699178502,2.0009124867012957,STRONG_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002462,108184.2,108393.6,108184.2,108393.5,1747858200,538,2025-05-21 20:10:00,48.50534746751358,50.10955869268189,-1.6042112251683136,WEAK_BEAR,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002461,108404.1,108652.4,108404.1,108652.4,1747857900,177,2025-05-21 20:05:00,57.9719739558902,54.04076632428604,3.9312076316041527,STRONG_BULL,0,0,False,,,False,False,,108556.87652377224,107859.99871334423,108208.43761855824,-1.0,0,0
1970-01-01 00:00:00.000002460,108464.3,108613.9,108464.3,108609.4,1747857600,327,2025-05-21 20:00:00,60.19769186363671,57.11922909396138,3.0784627696753404,STRONG_BULL,0,0,True,108652.4,108404.1,False,False,orange,108495.15884125742,107826.01289814603,108160.58586970172,-1.0,0,0
1970-01-01 00:00:00.000002459,108572.3,108739.7,108232.9,108232.9,1747857300,172,2025-05-21 19:55:00,63.99818757652624,60.55870833524381,3.4394792412824273,STRONG_BULL,0,0,False,,,False,False,,108546.58628041914,107890.32680595972,108218.45654318943,1.0,1,0
1970-01-01 00:00:00.000002458,108578.5,108578.5,108292.9,108292.9,1747857000,281,2025-05-21 19:50:00,64.2161314692254,62.387419902234605,1.8287115669907976,STRONG_BULL,0,0,True,108739.7,108232.9,False,False,orange,108567.86209347304,107922.74916600966,108245.30562974137,1.0,0,0
1970-01-01 00:00:00.000002457,108278.0,108278.0,107917.8,108063.6,1747856700,300,2025-05-21 19:45:00,48.42809826443293,55.40775908333377,-6.9796608189008325,WEAK_BEAR,0,0,False,,,False,False,,108567.86209347304,107922.74916600966,108245.30562974137,1.0,0,0
1970-01-01 00:00:00.000002456,108133.7,108381.5,108102.4,108298.7,1747856400,2709,2025-05-21 19:40:00,42.81206794991201,49.109913516622896,-6.297845566710876,STRONG_BEAR,0,1,False,,,False,False,,108567.86209347304,107922.74916600966,108245.30562974137,1.0,0,0
1970-01-01 00:00:00.000002455,108236.5,108236.5,107503.7,107503.7,1747856100,613,2025-05-21 19:35:00,47.620238044719066,48.36507578067098,-0.7448377359519185,STRONG_BEAR,0,0,False,,,False,False,,108567.86209347304,107922.74916600966,108245.30562974137,1.0,0,0
1970-01-01 00:00:00.000002454,107578.8,107578.8,107301.2,107301.2,1747855800,906,2025-05-21 19:30:00,29.80589488948314,39.08548533507706,-9.279590445593918,STRONG_BEAR,0,0,False,,,False,False,,108354.48286326349,107693.44972200322,108023.96629263335,-1.0,0,1
1970-01-01 00:00:00.000002453,107175.6,107175.6,106932.1,106959.3,1747855500,627,2025-05-21 19:25:00,23.753180371017606,31.419332853047333,-7.666152482029727,STRONG_BEAR,0,0,False,,,False,False,,108038.15904067978,107348.21657400107,107693.18780734044,-1.0,0,0
1970-01-01 00:00:00.000002452,106983.5,106983.6,106733.9,106876.9,1747855200,657,2025-05-21 19:20:00,21.447548266584164,26.43344055981575,-4.985892293231583,STRONG_BEAR,0,0,False,,,False,False,,107825.5594581327,107105.07219133369,107465.3158247332,-1.0,0,0
1970-01-01 00:00:00.000002451,106842.8,107008.8,106842.8,106961.1,1747854900,389,2025-05-21 19:15:00,19.877361866658703,23.155401213237226,-3.278039346578524,STRONG_BEAR,0,0,True,106983.6,106733.9,False,False,orange,107677.72518426439,106930.22406377789,107303.97462402114,-1.0,0,0
1970-01-01 00:00:00.000002450,106966.7,106966.7,106595.7,106595.7,1747854600,903,2025-05-21 19:10:00,25.233080403323115,24.19424080828017,1.038839595042944,WEAK_BULL,0,0,False,,,False,False,,107677.72518426439,106930.22406377789,107303.97462402114,-1.0,0,0
1970-01-01 00:00:00.000002449,106686.9,107223.3,106686.9,107100.7,1747854300,437,2025-05-21 19:05:00,21.608762422839504,22.901501615559837,-1.292739192720333,STRONG_BEAR,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002448,107134.0,107134.0,106883.8,106894.2,1747854000,402,2025-05-21 19:00:00,37.537747749858895,30.219624682709366,7.3181230671495285,WEAK_BULL,0,0,True,107223.3,106686.9,False,False,orange,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002447,106924.3,106985.3,106853.3,106982.6,1747853700,146,2025-05-21 18:55:00,33.94334692286891,32.08148580278914,1.861861120079773,WEAK_BULL,0,0,True,107223.3,106686.9,False,False,orange,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002446,107058.5,107140.9,107033.8,107033.8,1747853400,235,2025-05-21 18:50:00,38.15429071530908,35.11788825904911,3.036402456259971,WEAK_BULL,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002445,106997.4,107359.7,106952.4,107231.0,1747853100,555,2025-05-21 18:45:00,36.96231281808757,36.04010053856834,0.9222122795192291,WEAK_BULL,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002444,107304.5,107304.5,106910.0,106933.0,1747852800,675,2025-05-21 18:40:00,46.32669725926827,41.183398898918306,5.1432983603499665,WEAK_BULL,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002443,106871.0,106933.4,106754.2,106875.2,1747852500,848,2025-05-21 18:35:00,37.57250809839592,39.377953498657114,-1.805445400261192,STRONG_BEAR,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002442,106815.1,106890.9,106606.0,106621.4,1747852200,654,2025-05-21 18:30:00,36.582057293122254,37.980005395889684,-1.3979481027674296,STRONG_BEAR,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002441,106620.1,106711.0,106494.9,106525.0,1747851900,1542,2025-05-21 18:25:00,33.190800025887924,35.5854027108888,-2.3946026850008835,STRONG_BEAR,0,0,False,,,False,False,,107552.0223107374,106768.0080212593,107160.01516599834,-1.0,0,0
1970-01-01 00:00:00.000002440,106518.0,106849.9,106450.0,106849.9,1747851600,458,2025-05-21 18:20:00,31.492374009495634,33.53888836019222,-2.046514350696583,STRONG_BEAR,0,0,False,,,False,False,,107510.91729075534,106601.33600708644,107056.12664892088,-1.0,0,0
1970-01-01 00:00:00.000002439,106910.1,107018.1,106745.2,106804.6,1747851300,1218,2025-05-21 18:15:00,43.77025960217687,38.65457398118454,5.115685620992323,WEAK_BULL,0,0,False,,,False,False,,107510.91729075534,106601.33600708644,107056.12664892088,-1.0,0,0
1970-01-01 00:00:00.000002438,106714.5,107018.2,106714.5,107018.2,1747851000,764,2025-05-21 18:10:00,39.81511689567333,39.234845438428934,0.5802714572443932,WEAK_BULL,0,0,False,,,False,False,,107510.91729075534,106601.33600708644,107056.12664892088,-1.0,0,0
1970-01-01 00:00:00.000002437,106991.0,107013.2,106569.0,106610.8,1747850700,1496,2025-05-21 18:05:00,47.295359247215046,43.26510234282199,4.030256904393056,WEAK_BULL,0,0,False,,,False,False,,107510.91729075534,106601.33600708644,107056.12664892088,-1.0,0,0
1970-01-01 00:00:00.000002436,106592.4,106611.3,106328.8,106575.8,1747850400,1486,2025-05-21 18:00:00,39.44303504580623,41.35406869431411,-1.9110336485078818,STRONG_BEAR,0,0,True,107013.2,106569.0,False,False,orange,107510.91729075534,106601.33600708644,107056.12664892088,-1.0,0,0
1970-01-01 00:00:00.000002435,106512.1,106512.1,106088.9,106221.8,1747850100,2081,2025-05-21 17:55:00,38.02972131634277,39.69189500532844,-1.6621736889856678,STRONG_BEAR,0,0,False,,,False,True,,107510.91729075534,106601.33600708644,107056.12664892088,-1.0,0,0
1970-01-01 00:00:00.000002434,106196.2,106737.5,106196.2,106539.3,1747849800,1238,2025-05-21 17:50:00,32.87991895556003,36.28590698044424,-3.405988024884202,STRONG_BEAR,0,0,False,,,False,False,,107343.04330049331,106331.24533569548,106837.14431809439,-1.0,0,0
1970-01-01 00:00:00.000002433,106603.8,106904.5,106400.0,106551.0,1747849500,1877,2025-05-21 17:45:00,43.7920001830283,40.038953581736266,3.753046601292027,WEAK_BULL,0,0,True,106737.5,106196.2,False,False,orange,107343.04330049331,106331.24533569548,106837.14431809439,-1.0,0,0
1970-01-01 00:00:00.000002432,106554.3,107439.9,106496.1,107439.9,1747849200,2046,2025-05-21 17:40:00,42.851943257557664,41.445448419646965,1.4064948379106994,WEAK_BULL,0,0,False,,,False,False,,107343.04330049331,106331.24533569548,106837.14431809439,-1.0,0,0
1970-01-01 00:00:00.000002431,107462.8,107626.7,106809.7,107626.7,1747848900,6519,2025-05-21 17:35:00,60.25203375300857,50.84874108632776,9.403292666680798,STRONG_BULL,1,0,False,,,False,False,,107422.88110016444,106326.61979209517,106874.7504461298,1.0,1,0
1970-01-01 00:00:00.000002430,107299.4,107587.1,106627.0,106970.2,1747848600,4694,2025-05-21 17:30:00,56.796191834416724,53.82246646037224,2.973725374044477,STRONG_BULL,0,0,True,107626.7,106809.7,False,False,orange,107422.88110016444,106326.61979209517,106874.7504461298,1.0,0,0
1970-01-01 00:00:00.000002429,106954.3,107892.0,106954.3,107892.0,1747848300,3878,2025-05-21 17:25:00,50.05851034417902,51.94048840227563,-1.8819780580966068,WEAK_BEAR,0,0,False,,,False,False,,107422.88110016444,106326.61979209517,106874.7504461298,1.0,0,0
1970-01-01 00:00:00.000002428,107956.2,108515.3,107924.0,108515.3,1747848000,1580,2025-05-21 17:20:00,63.88048465657711,57.91048652942637,5.969998127150738,STRONG_BULL,0,0,False,,,False,False,,107778.42703338814,106568.81734552789,107173.62218945802,1.0,0,0
1970-01-01 00:00:00.000002427,108471.8,109044.6,108431.3,109032.7,1747847700,2249,2025-05-21 17:15:00,68.81554797133613,63.36301725038125,5.452530720954876,STRONG_BULL,0,0,False,,,False,False,,108240.67567779604,106949.80374203683,107595.23970991644,1.0,0,0
1970-01-01 00:00:00.000002426,109032.8,109065.9,108778.2,108910.3,1747847400,2977,2025-05-21 17:10:00,73.236372125862,68.29969468812163,4.936677437740386,STRONG_BULL,0,0,True,109044.6,108431.3,False,False,orange,108768.75855926535,107405.6124531568,108087.18550621107,1.0,0,0
1970-01-01 00:00:00.000002425,108959.1,109240.5,108959.1,109142.1,1747847100,2459,2025-05-21 17:05:00,71.75160326673915,70.0256489774304,1.7259542893087598,STRONG_BULL,0,0,False,,,False,False,,108768.75855926535,107405.6124531568,108087.18550621107,1.0,0,0
1970-01-01 00:00:00.000002424,109125.7,109295.4,109002.6,109119.8,1747846800,2093,2025-05-21 17:00:00,73.12034262595046,71.57299580169042,1.547346824260032,STRONG_BULL,0,0,True,109240.5,108959.1,False,False,orange,109006.7195197551,107569.09572086594,108287.90762031052,1.0,0,0
1970-01-01 00:00:00.000002423,109100.9,109574.8,109100.0,109528.0,1747846500,2269,2025-05-21 16:55:00,72.53899930623689,72.05599755396366,0.48300175227323905,STRONG_BULL,0,0,False,,,False,False,,109006.7195197551,107569.09572086594,108287.90762031052,1.0,0,0
1970-01-01 00:00:00.000002422,109506.7,109671.2,109453.0,109547.3,1747846200,3203,2025-05-21 16:50:00,76.00712348842654,74.0315605211951,1.9755629672314399,STRONG_BULL,0,0,True,109574.8,109100.0,False,False,orange,109340.03983991838,107859.24112269601,108599.6404813072,1.0,0,0
1970-01-01 00:00:00.000002421,109542.0,109788.1,109386.4,109386.4,1747845900,1980,2025-05-21 16:45:00,76.29646553101914,75.16401302610711,1.1324525049120098,STRONG_BULL,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002420,109413.2,109647.5,109340.6,109600.6,1747845600,3010,2025-05-21 16:40:00,72.7401361164462,73.95207457127665,-1.2119384548304595,WEAK_BEAR,0,0,True,109788.1,109386.4,False,False,orange,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002419,109517.7,109633.5,109269.1,109550.4,1747845300,5524,2025-05-21 16:35:00,73.83940296669783,73.89573876898724,-0.05633580228941071,WEAK_BEAR,0,0,True,109788.1,109386.4,False,False,orange,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002418,109429.8,109429.8,109045.1,109045.1,1747845000,2805,2025-05-21 16:30:00,71.1575765022707,72.52665763562896,-1.3690811333582786,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002417,109051.2,109201.3,108980.9,108980.9,1747844700,2159,2025-05-21 16:25:00,60.62068392470664,66.5736707801678,-5.9529868554611625,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002416,108988.6,109025.6,108881.6,109000.3,1747844400,1925,2025-05-21 16:20:00,59.015198056356134,62.79443441826197,-3.7792363619058307,WEAK_BEAR,0,0,True,109201.3,108980.9,False,False,orange,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002415,109005.9,109154.8,108970.4,109069.6,1747844100,1841,2025-05-21 16:15:00,59.34581127590426,61.07012284708311,-1.724311571178859,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002414,109048.2,109049.7,108862.7,108945.6,1747843800,1474,2025-05-21 16:10:00,60.2176566945162,60.64388977079966,-0.4262330762834523,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002413,108902.2,108934.1,108672.2,108833.1,1747843500,3519,2025-05-21 16:05:00,55.6414794351271,58.142684602963385,-2.5012051678362752,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002412,108869.6,109072.3,108853.8,108963.6,1747843200,2402,2025-05-21 16:00:00,54.61183333657125,56.37725896976732,-1.7654256331960667,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002411,108927.1,109182.5,108511.9,108565.0,1747842900,5409,2025-05-21 15:55:00,56.20026497153372,56.28876197065052,-0.0884969991167992,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002410,108555.1,108879.0,108555.1,108727.8,1747842600,5628,2025-05-21 15:50:00,44.90382062544631,50.59629129804841,-5.692470672602106,WEAK_BEAR,0,0,True,109182.5,108511.9,False,False,orange,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002409,108796.2,108986.4,108299.2,108842.5,1747842300,8419,2025-05-21 15:45:00,51.870509687227944,51.23340049263818,0.6371091945897689,STRONG_BULL,0,0,True,109182.5,108511.9,False,False,orange,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002408,108858.0,109221.4,108831.6,109024.4,1747842000,8958,2025-05-21 15:40:00,53.54352513537842,52.3884628140083,1.1550623213701172,STRONG_BULL,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002407,108976.9,109283.2,108835.5,109253.1,1747841700,4774,2025-05-21 15:35:00,56.756865470028686,54.572664142018496,2.1842013280101966,STRONG_BULL,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002406,109223.2,109252.1,108667.8,109018.1,1747841400,5372,2025-05-21 15:30:00,62.695796627136716,58.634230384577606,4.06156624255911,STRONG_BULL,0,0,True,109283.2,108835.5,False,False,orange,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002405,109078.1,109418.2,109078.1,109399.7,1747841100,6901,2025-05-21 15:25:00,57.52444517509054,58.07933777983408,-0.5548926047435288,WEAK_BEAR,0,0,False,,,False,False,,109474.67994663946,107979.46409087791,108727.07201875868,1.0,0,0
1970-01-01 00:00:00.000002404,109409.0,109409.0,108904.8,109208.0,1747840800,3731,2025-05-21 15:20:00,64.86728684971632,61.4733123147752,3.3939745349411226,STRONG_BULL,0,0,True,109418.2,109078.1,False,False,orange,109430.89331554648,108196.00855955933,108813.45093755292,1.0,0,0
1970-01-01 00:00:00.000002403,109261.5,109261.5,108869.2,108874.0,1747840500,2124,2025-05-21 15:15:00,59.75134572002199,60.612329017398594,-0.8609832973766061,WEAK_BEAR,0,0,False,,,False,False,,109430.89331554648,108196.00855955933,108813.45093755292,1.0,0,0
1970-01-01 00:00:00.000002402,108846.0,108985.6,108424.4,108817.9,1747840200,6886,2025-05-21 15:10:00,47.92177032364787,54.267049670523235,-6.345279346875358,WEAK_BEAR,0,0,False,,,False,False,,109430.89331554648,108196.00855955933,108813.45093755292,1.0,0,0
1970-01-01 00:00:00.000002401,108842.9,108893.1,108694.4,108728.9,1747839900,4196,2025-05-21 15:05:00,47.8432485172176,51.05514909387042,-3.211900576652816,WEAK_BEAR,0,0,True,108985.6,108424.4,False,False,orange,109430.89331554648,108196.00855955933,108813.45093755292,1.0,0,0
1970-01-01 00:00:00.000002400,108725.4,108725.4,108485.3,108504.8,1747839600,3671,2025-05-21 15:00:00,44.754864217321575,47.905006655596,-3.150142438274422,STRONG_BEAR,0,0,False,,,False,False,,109430.89331554648,108196.00855955933,108813.45093755292,1.0,0,0
1970-01-01 00:00:00.000002399,108455.1,108455.1,108228.2,108301.4,1747839300,8433,2025-05-21 14:55:00,38.416287659420256,43.16064715750812,-4.744359498087874,STRONG_BEAR,0,0,False,,,False,False,,109430.89331554648,108196.00855955933,108813.45093755292,1.0,0,0
1970-01-01 00:00:00.000002398,108296.7,108296.7,107960.9,108033.4,1747839000,16463,2025-05-21 14:50:00,35.17271239876641,39.166679778137265,-3.993967379370858,STRONG_BEAR,0,0,False,,,False,False,,109382.90250247192,108263.13618651977,108823.01934449584,1.0,0,0
1970-01-01 00:00:00.000002397,108000.2,108000.2,107628.3,107717.7,1747838700,12831,2025-05-21 14:45:00,29.91883149974319,34.54275563894023,-4.623924139197037,STRONG_BEAR,0,0,False,,,False,False,,109168.4898915725,108087.84539550659,108628.16764353955,-1.0,0,1
1970-01-01 00:00:00.000002396,107674.9,107739.2,107389.3,107420.0,1747838400,7297,2025-05-21 14:40:00,25.31006703085599,29.92641133489811,-4.616344304042119,STRONG_BEAR,0,0,False,,,False,False,,108883.62696181095,107812.54846516886,108348.08771348992,-1.0,0,0
1970-01-01 00:00:00.000002395,107413.1,107413.1,107052.5,107052.6,1747838100,6704,2025-05-21 14:35:00,22.245772864925,26.086092099911554,-3.8403192349865556,STRONG_BEAR,0,0,False,,,False,False,,108618.86881548597,107546.24948838963,108082.55915193779,-1.0,0,0
1970-01-01 00:00:00.000002394,106973.9,107411.8,106973.9,107285.3,1747837800,6358,2025-05-21 14:30:00,18.149783751162957,22.117937925537255,-3.9681541743742983,STRONG_BEAR,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002393,107280.4,107524.1,107255.7,107510.1,1747837500,2800,2025-05-21 14:25:00,28.375598876024696,25.246768400780976,3.1288304752437206,WEAK_BULL,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002392,107547.3,107686.3,107493.2,107606.1,1747837200,6287,2025-05-21 14:20:00,36.09983705153191,30.673302726156443,5.426534325375467,WEAK_BULL,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002391,107606.1,107642.2,107271.7,107374.5,1747836900,4401,2025-05-21 14:15:00,37.74332608490337,34.208314405529904,3.5350116793734614,WEAK_BULL,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002390,107360.2,107428.7,107241.5,107377.8,1747836600,4281,2025-05-21 14:10:00,33.71415409993979,33.96123425273485,-0.24708015279505702,STRONG_BEAR,0,0,True,107642.2,107271.7,False,False,orange,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002389,107355.0,107472.6,107247.9,107344.4,1747836300,6512,2025-05-21 14:05:00,33.62980076906189,33.795517510898364,-0.16571674183648355,STRONG_BEAR,0,0,True,107642.2,107271.7,False,False,orange,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002388,107345.2,107381.7,107087.9,107227.8,1747836000,10778,2025-05-21 14:00:00,33.45452372406231,33.62502061748034,-0.17049689341802576,STRONG_BEAR,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002387,107179.5,107627.8,107162.2,107304.2,1747835700,10530,2025-05-21 13:55:00,30.470925643725977,32.047973130603154,-1.5770474868771842,STRONG_BEAR,0,0,True,107381.7,107087.9,False,False,orange,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002386,107298.5,107432.8,107145.2,107182.7,1747835400,8895,2025-05-21 13:50:00,35.090238971386924,33.56910605099504,1.521132920391885,WEAK_BULL,0,0,True,107381.7,107087.9,False,False,orange,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002385,107148.0,107261.7,107012.5,107133.2,1747835100,8465,2025-05-21 13:45:00,32.09396590904275,32.8315359800189,-0.7375700709761404,STRONG_BEAR,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002384,107083.9,107140.0,106642.0,106727.6,1747834800,16635,2025-05-21 13:40:00,30.84746233867648,31.83949915934769,-0.9920368206712098,STRONG_BEAR,0,0,False,,,False,False,,108249.40800603418,107164.68316279654,107707.04558441535,-1.0,0,0
1970-01-01 00:00:00.000002383,106702.1,106776.1,106465.1,106505.5,1747834500,3873,2025-05-21 13:35:00,24.53970632854991,28.1896027439488,-3.6498964153988886,STRONG_BEAR,0,0,False,,,False,False,,107917.33397238844,106856.29438759886,107386.81417999364,-1.0,0,0
1970-01-01 00:00:00.000002382,106508.1,106661.0,106411.2,106443.7,1747834200,5909,2025-05-21 13:30:00,21.99990605252023,25.094754398234514,-3.0948483457142864,STRONG_BEAR,0,0,False,,,False,False,,107673.41510312929,106624.1647958663,107148.78994949779,-1.0,0,0
1970-01-01 00:00:00.000002381,106394.3,106447.3,106336.6,106336.6,1747833900,3668,2025-05-21 13:25:00,20.609637855497056,22.852196126865785,-2.242558271368729,STRONG_BEAR,0,0,False,,,False,False,,107510.26698718214,106470.9215986221,106990.59429290213,-1.0,0,0
1970-01-01 00:00:00.000002380,106346.5,106430.0,106311.8,106347.1,1747833600,3200,2025-05-21 13:20:00,20.019208700910326,21.435702413888055,-1.4164937129777293,STRONG_BEAR,0,0,True,106447.3,106336.6,False,False,orange,107414.23054472797,106387.97386620735,106901.10220546767,-1.0,0,0
