close,high,low,open,time,volume
166.753,167.05,166.712,167.0112,1749645900,2808
166.987,167.3,164.133,164.133,1749645000,38191
164.063,164.473,163.692,164.4127,1749644100,11448
164.522,164.88,163.95,164.472,1749643200,8676
164.4854,164.683,163.951,164.282,1749642300,8115
164.283,165.194,164.032,164.9,1749641400,10119
164.862,164.963,164.241,164.692,1749640500,6417
164.651,164.963,164.383,164.482,1749639600,5577
164.482,164.794,164.291,164.573,1749638700,8103
164.593,165.235,164.132,164.793,1749637800,15199
164.843,164.972,164.503,164.8,1749636900,6045
164.891,165.144,164.6,164.993,1749636000,9940
164.943,165.7103,164.7534,165.364,1749635100,12168
165.363,166.207,165.349,166.043,1749634200,10911
166.053,167.093,165.95,166.353,1749633300,11242
166.364,166.384,165.503,165.733,1749632400,7431
165.743,166.114,165.535,166.113,1749631500,8087
166.193,166.654,165.973,166.113,1749630600,4819
166.094,166.954,166.0,166.503,1749629700,7641
166.553,167.197,166.43,166.613,1749628800,9171
166.624,167.105,166.473,166.783,1749627900,7454
166.783,166.873,166.138,166.7057,1749627000,9301
166.633,166.934,165.992,166.094,1749626100,12594
166.094,166.314,165.22,165.914,1749625200,11153
165.924,166.234,165.387,165.634,1749624300,7397
165.663,166.054,165.473,166.054,1749623400,7650
166.053,166.507,165.353,165.733,1749622500,14332
165.753,165.8,164.923,164.923,1749621600,11712
164.903,164.903,164.351,164.5,1749620700,6217
164.512,165.244,164.5,165.013,1749619800,4742
165.013,165.105,164.343,164.743,1749618900,7850
164.662,165.085,164.452,165.084,1749618000,8150
165.063,165.254,164.762,164.923,1749617100,3766
164.973,165.584,164.732,165.093,1749616200,7525
165.094,165.864,164.89,165.564,1749615300,10523
165.564,166.784,165.363,166.6026,1749614400,16538
166.644,167.4029,166.563,166.793,1749613500,10192
166.813,167.424,166.383,166.55,1749612600,18452
166.5,167.154,165.283,165.854,1749611700,21803
165.864,165.974,164.241,164.313,1749610800,14087
164.322,164.343,163.663,163.872,1749609900,4385
163.981,164.753,163.972,164.6212,1749609000,4684
164.602,165.254,164.1,165.234,1749608100,6806
165.213,165.8395,164.142,164.15,1749607200,14822
164.112,164.493,163.762,164.012,1749606300,4329
164.013,164.133,163.422,163.75,1749605400,3258
163.923,164.323,163.467,164.313,1749604500,6206
164.283,165.11,163.732,164.662,1749603600,4912
164.533,165.204,163.912,164.132,1749602700,4175
164.124,164.693,163.872,164.383,1749601800,4491
164.393,165.773,164.332,165.583,1749600900,7236
165.573,165.72,164.872,165.083,1749600000,3423
165.03,165.134,164.752,165.013,1749599100,2413
164.963,165.233,164.343,164.482,1749598200,2465
164.393,164.806,163.981,164.382,1749597300,3095
164.35,165.294,164.0,164.963,1749596400,3597
164.882,165.023,163.737,164.062,1749595500,4484
164.022,165.044,163.919,164.602,1749594600,2776
164.603,165.1158,164.461,164.773,1749593700,3771
164.673,164.933,163.562,163.872,1749592800,5009
163.902,164.343,163.061,163.892,1749591900,4302
163.903,163.943,163.211,163.943,1749591000,2699
164.053,164.51,163.297,164.51,1749590100,4933
164.521,165.658,164.053,165.543,1749589200,9435
165.533,165.604,164.032,164.223,1749588300,7910
164.212,164.583,163.28,163.683,1749587400,6187
163.642,164.033,162.882,163.173,1749586500,9668
163.0,163.763,162.892,163.552,1749585600,6305
163.592,163.963,162.792,163.923,1749584700,15428
163.943,165.453,163.587,164.143,1749583800,20653
164.003,164.874,163.758,164.302,1749582900,16177
164.3,164.835,162.709,163.933,1749582000,28304
163.903,164.922,158.85,158.931,1749581100,59966
158.932,159.063,158.141,158.421,1749580200,9404
158.441,158.5335,158.072,158.162,1749579300,4296
158.152,158.442,157.677,158.212,1749578400,9871
158.2,158.592,157.901,158.312,1749577500,6967
158.298,158.612,157.801,158.031,1749576600,9209
158.041,158.442,157.93,157.981,1749575700,8515
157.992,158.113,157.122,157.141,1749574800,8334
157.172,157.7471,157.037,157.501,1749573900,10029
157.501,158.262,157.456,158.132,1749573000,7429
158.112,158.433,157.426,158.311,1749572100,13646
158.343,158.363,157.761,158.0,1749571200,9614
157.991,158.232,157.141,157.291,1749570300,11192
157.282,158.151,156.261,158.151,1749569400,22574
158.149,158.66,158.041,158.212,1749568500,12201
158.231,158.405,156.632,157.101,1749567600,20950
157.141,157.423,156.61,156.902,1749566700,13765
156.902,158.131,156.721,158.012,1749565800,23196
158.001,158.79,157.65,158.79,1749564900,15398
158.861,159.152,157.831,159.095,1749564000,18347
159.12,159.223,158.29,158.3895,1749563100,13070
158.371,160.903,158.238,160.702,1749562200,37281
160.668,161.955,160.651,161.51,1749561300,20337
161.512,161.533,160.9085,161.443,1749560400,14570
161.442,161.499,160.532,160.7931,1749559500,16088
160.803,161.022,159.821,159.922,1749558600,7145
159.921,160.592,159.578,159.78,1749557700,15740
159.759,161.083,159.301,160.763,1749556800,20294
160.78,161.2,159.99,161.073,1749555900,17115
161.062,161.456,159.171,159.391,1749555000,43883
159.381,159.515,157.971,157.982,1749554100,25169
157.982,158.072,157.07,158.072,1749553200,25907
158.083,158.151,157.62,157.732,1749552300,9445
157.732,159.002,157.65,159.002,1749551400,17778
159.0,159.212,158.741,159.132,1749550500,7084
159.135,159.227,158.531,158.891,1749549600,13932
158.912,158.977,158.471,158.482,1749548700,6924
158.502,158.842,158.142,158.152,1749547800,11872
158.091,158.332,157.81,157.95,1749546900,5768
157.941,157.9893,157.5,157.721,1749546000,8049
157.701,158.2,157.67,158.2,1749545100,4951
158.181,158.312,157.781,158.0,1749544200,5388
157.972,158.522,157.8,158.371,1749543300,8951
158.379,158.942,158.342,158.442,1749542400,10207
158.422,158.552,158.094,158.272,1749541500,2648
158.35,158.762,158.15,158.5598,1749540600,5977
158.592,158.6,157.771,157.992,1749539700,6956
157.992,158.376,157.761,158.292,1749538800,7260
158.302,158.501,158.151,158.361,1749537900,3546
158.371,158.524,157.9357,158.202,1749537000,11550
158.191,158.232,157.431,157.462,1749536100,7090
157.462,158.1025,157.357,158.0779,1749535200,10738
158.101,158.192,157.621,158.051,1749534300,6911
158.062,158.612,157.701,158.491,1749533400,15655
158.461,159.553,158.34,159.142,1749532500,12366
159.172,159.262,158.891,159.262,1749531600,5738
159.252,159.3418,158.921,159.002,1749530700,4460
159.042,159.156,158.829,158.891,1749529800,5213
158.922,159.002,158.681,158.941,1749528900,6141
158.921,159.472,158.844,159.131,1749528000,7133
159.131,159.472,158.958,159.032,1749527100,6922
159.071,159.142,158.669,159.082,1749526200,7692
159.081,159.393,158.9032,159.181,1749525300,8003
159.161,159.702,159.01,159.531,1749524400,5157
159.542,159.8183,159.421,159.661,1749523500,4034
159.662,159.721,159.251,159.532,1749522600,4503
159.521,159.812,159.149,159.682,1749521700,6048
159.682,160.001,159.165,160.001,1749520800,9096
160.001,160.342,159.836,160.342,1749519900,5876
160.382,160.573,160.141,160.372,1749519000,6998
160.379,160.923,160.372,160.413,1749518100,5030
160.383,160.933,160.272,160.5949,1749517200,4906
160.653,160.883,160.324,160.8,1749516300,6792
160.753,161.803,160.649,161.703,1749515400,5305
161.712,161.743,160.516,160.612,1749514500,9143
160.632,161.303,160.47,161.112,1749513600,7598
161.135,161.6,160.91,161.523,1749512700,5745
161.539,161.702,159.601,159.8867,1749511800,11980
159.891,160.273,159.557,159.742,1749510900,2968
159.731,160.213,159.671,159.841,1749510000,2629
159.819,160.0,159.441,159.732,1749509100,3146
159.722,160.288,159.48,159.791,1749508200,7651
159.782,160.0,159.041,159.141,1749507300,7741
159.18,159.839,158.921,159.082,1749506400,9275
158.941,159.462,158.39,158.7011,1749505500,7123
158.711,159.66,158.651,159.55,1749504600,10988
159.527,159.527,157.532,157.532,1749503700,16121
157.401,157.832,156.452,156.452,1749502800,16880
156.452,156.532,156.228,156.412,1749501900,2135
156.401,156.594,156.291,156.293,1749501000,6208
156.312,156.312,155.871,155.882,1749500100,3540
155.811,156.287,155.691,155.702,1749499200,9246
155.6992,155.843,154.99,155.311,1749498300,14978
155.262,156.013,155.138,155.951,1749497400,14018
155.984,156.535,155.959,156.291,1749496500,8093
156.311,156.573,156.269,156.431,1749495600,4525
156.402,156.476,155.971,156.161,1749494700,5700
156.168,156.602,155.939,156.5,1749493800,12863
156.542,156.68,156.171,156.311,1749492900,9197
156.312,156.54,156.085,156.241,1749492000,12645
156.232,156.402,155.97,156.122,1749491100,8849
156.132,156.202,155.681,156.121,1749490200,11134
156.12,156.912,156.018,156.482,1749489300,24529
156.482,156.482,155.299,155.542,1749488400,20569
155.532,156.522,155.361,156.451,1749487500,20062
156.5,156.562,155.829,156.341,1749486600,15336
156.341,156.352,155.041,155.281,1749485700,25719
155.292,155.372,154.93,154.96,1749484800,6197
154.95,155.372,154.937,155.082,1749483900,8655
155.082,155.312,154.605,155.242,1749483000,9611
155.231,155.322,154.93,155.212,1749482100,12560
155.202,155.5,153.84,154.021,1749481200,20460
154.052,154.731,153.7,154.48,1749480300,14932
154.42,154.6249,153.94,153.99,1749479400,12616
153.984,154.4,153.78,153.97,1749478500,12655
153.97,154.161,153.195,153.411,1749477600,13684
153.36,154.271,153.0,154.191,1749476700,22697
154.17,155.111,153.7,154.65,1749475800,23225
154.65,155.201,154.619,155.052,1749474900,10322
155.072,155.8,155.0,155.651,1749474000,13063
155.663,155.772,155.259,155.462,1749473100,10516
155.45,155.472,154.951,154.951,1749472200,11202
154.951,155.25,154.717,154.74,1749471300,9930
