,time,volume,Timestamp,close,open,high,low,RF_BuySignal,RF_SellSignal,atr,GreenArrow,RedArrow,BarIndex,Signal_Final
1970-01-01 00:00:00.000001417,1749790200,37936,2025-06-13 04:50:00,2511.4375,2513.065857499699,2513.95,2509.05,0,0,10.797389314517561,False,False,4.0,0
1970-01-01 00:00:00.000001418,1749790500,80582,2025-06-13 04:55:00,2508.4125,2512.25167874985,2512.25167874985,2504.75,0,0,10.793937796649677,False,False,5.0,0
1970-01-01 00:00:00.000001419,1749790800,83679,2025-06-13 05:00:00,2506.9249999999997,2510.332089374925,2510.332089374925,2502.35,0,0,9.746229894858613,False,False,6.0,0
1970-01-01 00:00:00.000001420,1749791100,41183,2025-06-13 05:05:00,2509.25,2508.6285446874626,2511.15,2507.8,0,0,8.792741279408249,False,False,7.0,0
1970-01-01 00:00:00.000001421,1749791400,34142,2025-06-13 05:10:00,2509.3125,2508.9392723437313,2512.45,2506.35,0,0,8.085598422265386,False,False,8.0,0
1970-01-01 00:00:00.000001422,1749791700,61170,2025-06-13 05:15:00,2509.975,2509.1258861718657,2514.0,2505.25,0,0,7.794059861842243,False,False,9.0,0
1970-01-01 00:00:00.000001423,1749792000,69307,2025-06-13 05:20:00,2513.7999999999997,2509.550443085933,2517.2,2509.550443085933,0,0,7.745133932635489,False,False,10.0,0
1970-01-01 00:00:00.000001424,1749792300,31766,2025-06-13 05:25:00,2514.325,2511.675221542966,2516.35,2511.675221542966,0,0,7.425475250995078,False,False,11.0,0
1970-01-01 00:00:00.000001425,1749792600,27918,2025-06-13 05:30:00,2513.2125,2513.000110771483,2515.15,2511.5,0,0,7.154046679566526,False,False,12.0,0
1970-01-01 00:00:00.000001426,1749792900,37323,2025-06-13 05:35:00,2512.625,2513.1063053857415,2515.15,2509.35,0,0,6.816185250307269,False,False,13.0,0
1970-01-01 00:00:00.000001427,1749793200,41677,2025-06-13 05:40:00,2513.9375,2512.8656526928708,2516.5,2511.0,0,0,6.434308107106225,False,False,14.0,0
1970-01-01 00:00:00.000001428,1749793500,48559,2025-06-13 05:45:00,2516.3375,2513.4015763464354,2518.55,2513.4015763464354,0,0,6.236114082188903,True,False,15.0,0
1970-01-01 00:00:00.000001429,1749793800,41571,2025-06-13 05:50:00,2515.7875,2514.8695381732177,2519.0,2512.9,0,0,6.170109082102921,False,False,1.0,0
1970-01-01 00:00:00.000001430,1749794100,108630,2025-06-13 05:55:00,2509.8625,2515.328519086609,2515.328519086609,2505.3,0,0,6.319216224960038,False,True,2.0,0
1970-01-01 00:00:00.000001431,1749794400,111852,2025-06-13 06:00:00,2506.475,2512.5955095433046,2512.5955095433046,2503.3,0,0,6.633181192338952,False,False,1.0,0
1970-01-01 00:00:00.000001432,1749794700,156880,2025-06-13 06:05:00,2504.575,2509.535254771652,2509.535254771652,2498.75,0,0,6.867722336753396,False,True,2.0,0
1970-01-01 00:00:00.000001433,1749795000,52158,2025-06-13 06:10:00,2504.5,2507.055127385826,2508.4,2501.0,0,0,6.826144524258747,False,False,1.0,0
1970-01-01 00:00:00.000001434,1749795300,112335,2025-06-13 06:15:00,2499.175,2505.7775636929127,2505.7775636929127,2494.45,0,0,7.333470502323929,False,False,2.0,0
1970-01-01 00:00:00.000001435,1749795600,64018,2025-06-13 06:20:00,2496.7125,2502.4762818464565,2502.4762818464565,2493.8,0,1,7.5174906342136705,False,True,3.0,-1
1970-01-01 00:00:00.000001436,1749795900,96068,2025-06-13 06:25:00,2494.325,2499.5943909232283,2499.5943909232283,2491.2,0,0,7.492089985872846,False,False,1.0,0
1970-01-01 00:00:00.000001437,1749796200,98667,2025-06-13 06:30:00,2496.5375000000004,2496.959695461614,2502.3,2491.4,0,0,7.724264492010922,False,False,2.0,0
1970-01-01 00:00:00.000001438,1749796500,53515,2025-06-13 06:35:00,2500.7875,2496.748597730807,2503.3,2496.748597730807,0,0,7.873387459365631,False,False,3.0,0
1970-01-01 00:00:00.000001439,1749796800,66915,2025-06-13 06:40:00,2502.5375000000004,2498.768048865403,2505.55,2498.0,0,0,8.151958887937067,True,False,4.0,0
1970-01-01 00:00:00.000001440,1749797100,150652,2025-06-13 06:45:00,2509.2,2500.652774432702,2517.6,2498.75,0,0,9.084101745079904,False,False,1.0,0
1970-01-01 00:00:00.000001441,1749797400,248754,2025-06-13 06:50:00,2519.2000000000003,2504.926387216351,2525.65,2504.926387216351,1,0,10.171502658197694,False,False,1.0,0
1970-01-01 00:00:00.000001442,1749797700,195624,2025-06-13 06:55:00,2526.7625,2512.0631936081754,2533.15,2512.0631936081754,0,0,11.309958568073398,False,False,1.0,0
1970-01-01 00:00:00.000001443,1749798000,138652,2025-06-13 07:00:00,2526.3875,2519.4128468040876,2533.0,2519.4128468040876,0,0,11.844755224924288,False,False,1.0,0
1970-01-01 00:00:00.000001444,1749798300,128503,2025-06-13 07:05:00,2520.5625,2522.900173402044,2525.55,2515.4,0,0,11.880469510638575,False,False,2.0,0
1970-01-01 00:00:00.000001445,1749798600,65869,2025-06-13 07:10:00,2521.95,2521.731336701022,2524.8,2518.5,0,0,11.6665045432597,False,False,3.0,0
1970-01-01 00:00:00.000001446,1749798900,41174,2025-06-13 07:15:00,2521.525,2521.840668350511,2523.95,2518.8,0,0,11.263986345284527,False,False,4.0,0
1970-01-01 00:00:00.000001447,1749799200,68748,2025-06-13 07:20:00,2521.95,2521.6828341752553,2525.0,2517.0,0,0,11.306843488141665,False,False,5.0,0
1970-01-01 00:00:00.000001448,1749799500,148558,2025-06-13 07:25:00,2529.25,2521.8164170876275,2534.9,2521.8164170876275,0,0,11.432273432388781,False,False,6.0,0
1970-01-01 00:00:00.000001449,1749799800,261662,2025-06-13 07:30:00,2533.2,2525.533208543814,2541.5,2525.533208543814,0,0,11.953024118798046,True,False,7.0,0
1970-01-01 00:00:00.000001450,1749800100,110161,2025-06-13 07:35:00,2528.225,2529.366604271907,2531.9,2524.65,0,0,11.964139052853138,False,False,1.0,0
1970-01-01 00:00:00.000001451,1749800400,65113,2025-06-13 07:40:00,2528.7625,2528.7958021359536,2531.7,2525.35,0,0,11.639139052853125,False,False,2.0,0
1970-01-01 00:00:00.000001452,1749800700,86059,2025-06-13 07:45:00,2528.6875,2528.7791510679767,2534.8,2525.0,0,0,11.856103338567436,False,False,3.0,0
1970-01-01 00:00:00.000001453,1749801000,54451,2025-06-13 07:50:00,2527.0125,2528.733325533988,2531.55,2524.75,0,0,11.802531909996008,False,False,4.0,0
1970-01-01 00:00:00.000001454,1749801300,49225,2025-06-13 07:55:00,2526.475,2527.872912766994,2529.1,2524.3,0,0,10.798960481424567,False,False,5.0,0
1970-01-01 00:00:00.000001455,1749801600,71258,2025-06-13 08:00:00,2525.8,2527.173956383497,2527.4,2522.7,0,0,9.654416711163938,False,False,6.0,0
1970-01-01 00:00:00.000001456,1749801900,82685,2025-06-13 08:05:00,2530.0125000000003,2526.4869781917487,2533.95,2525.3,0,0,8.76607339746215,False,False,7.0,0
1970-01-01 00:00:00.000001457,1749802200,124056,2025-06-13 08:10:00,2535.15,2528.2497390958742,2539.7,2528.2497390958742,0,0,8.613438233763093,False,False,8.0,0
1970-01-01 00:00:00.000001458,1749802500,66656,2025-06-13 08:15:00,2537.1625,2531.699869547937,2539.15,2531.699869547937,0,0,8.360768980339051,False,False,9.0,0
1970-01-01 00:00:00.000001459,1749802800,100353,2025-06-13 08:20:00,2533.0,2534.431184773968,2536.8,2527.35,0,0,8.611661837481895,False,False,10.0,0
1970-01-01 00:00:00.000001460,1749803100,61103,2025-06-13 08:25:00,2530.5375000000004,2533.715592386984,2533.715592386984,2526.8,0,0,8.737775579409345,False,False,11.0,0
1970-01-01 00:00:00.000001461,1749803400,34411,2025-06-13 08:30:00,2530.725,2532.1265461934922,2533.85,2528.0,0,0,8.584204150837909,False,False,12.0,0
1970-01-01 00:00:00.000001462,1749803700,87856,2025-06-13 08:35:00,2527.725,2531.425773096746,2532.0,2523.9,0,0,8.228233942811292,False,False,13.0,0
1970-01-01 00:00:00.000001463,1749804000,195117,2025-06-13 08:40:00,2521.4,2529.575386548373,2529.575386548373,2515.6,0,0,8.08599073511037,False,True,14.0,0
1970-01-01 00:00:00.000001464,1749804300,189881,2025-06-13 08:45:00,2518.3875,2525.4876932741863,2525.4876932741863,2508.55,0,1,8.685111683266541,False,False,1.0,-1
1970-01-01 00:00:00.000001465,1749804600,103584,2025-06-13 08:50:00,2519.9875,2521.937596637093,2523.55,2516.75,0,0,8.717254540409417,False,False,2.0,0
1970-01-01 00:00:00.000001466,1749804900,36246,2025-06-13 08:55:00,2518.275,2520.9625483185464,2521.3,2516.65,0,0,8.349397397552268,False,False,3.0,0
1970-01-01 00:00:00.000001467,1749805200,60896,2025-06-13 09:00:00,2517.2374999999997,2519.618774159273,2519.85,2514.85,0,0,8.220825968980828,False,False,4.0,0
1970-01-01 00:00:00.000001468,1749805500,57650,2025-06-13 09:05:00,2519.0375,2518.428137079636,2522.55,2516.6,0,0,8.302968826123722,False,False,5.0,0
1970-01-01 00:00:00.000001469,1749805800,82494,2025-06-13 09:10:00,2516.95,2518.7328185398183,2520.9,2511.0,0,0,8.674397397552282,False,False,6.0,0
1970-01-01 00:00:00.000001470,1749806100,59357,2025-06-13 09:15:00,2515.0499999999997,2517.841409269909,2519.5,2511.9,0,0,8.5993973975523,False,True,7.0,0
1970-01-01 00:00:00.000001471,1749806400,102948,2025-06-13 09:20:00,2511.725,2516.4457046349544,2516.4457046349544,2508.95,0,0,8.316929092611515,False,False,1.0,0
1970-01-01 00:00:00.000001472,1749806700,112121,2025-06-13 09:25:00,2510.475,2514.0853523174774,2514.5,2505.9,0,0,8.399062631749855,False,False,1.0,0
1970-01-01 00:00:00.000001473,1749807000,47044,2025-06-13 09:30:00,2510.725,2512.280176158739,2514.0,2507.5,0,0,8.162455488892713,False,False,2.0,0
1970-01-01 00:00:00.000001474,1749807300,42908,2025-06-13 09:35:00,2510.0125,2511.502588079369,2512.45,2506.5,0,0,8.093484604108133,False,False,3.0,0
1970-01-01 00:00:00.000001475,1749807600,55552,2025-06-13 09:40:00,2510.8374999999996,2510.7575440396845,2514.55,2507.4,0,0,8.186341746965288,False,False,4.0,0
1970-01-01 00:00:00.000001476,1749807900,27933,2025-06-13 09:45:00,2509.5,2510.7975220198423,2511.55,2507.2,0,0,7.918484604108179,False,False,5.0,0
1970-01-01 00:00:00.000001477,1749808200,47974,2025-06-13 09:50:00,2511.3250000000003,2510.148761009921,2514.3,2508.55,0,0,7.330956993510101,False,False,6.0,0
1970-01-01 00:00:00.000001478,1749808500,185153,2025-06-13 09:55:00,2519.0750000000003,2510.736880504961,2528.4,2510.736880504961,0,0,7.382773152142461,True,False,7.0,0
1970-01-01 00:00:00.000001479,1749808800,96291,2025-06-13 10:00:00,2516.6375,2514.905940252481,2521.8,2512.2,0,0,7.582773152142473,False,False,1.0,0
1970-01-01 00:00:00.000001480,1749809100,166168,2025-06-13 10:05:00,2514.55,2515.7717201262403,2519.4,2508.55,0,0,8.025630294999603,False,False,2.0,0
1970-01-01 00:00:00.000001481,1749809400,76894,2025-06-13 10:10:00,2517.9375,2515.1608600631203,2521.75,2514.55,0,0,8.182773152142447,False,False,3.0,0
1970-01-01 00:00:00.000001482,1749809700,41211,2025-06-13 10:15:00,2517.3,2516.5491800315604,2519.75,2514.6,0,0,8.125630294999578,False,False,4.0,0
1970-01-01 00:00:00.000001483,1749810000,46828,2025-06-13 10:20:00,2516.575,2516.9245900157803,2519.5,2512.55,0,0,7.914916009285272,False,False,5.0,0
1970-01-01 00:00:00.000001484,1749810300,38245,2025-06-13 10:25:00,2518.35,2516.74979500789,2520.4,2516.74979500789,0,0,7.645273152142441,False,False,6.0,0
1970-01-01 00:00:00.000001485,1749810600,63248,2025-06-13 10:30:00,2519.875,2517.549897503945,2524.45,2514.7,0,0,7.806294249645687,False,False,7.0,0
1970-01-01 00:00:00.000001486,1749810900,127014,2025-06-13 10:35:00,2525.375,2518.7124487519723,2528.35,2518.7124487519723,1,0,7.880405053076239,False,False,8.0,0
1970-01-01 00:00:00.000001487,1749811200,102064,2025-06-13 10:40:00,2527.7250000000004,2522.043724375986,2530.5,2522.043724375986,0,0,8.020139026220088,False,False,9.0,0
1970-01-01 00:00:00.000001488,1749811500,77761,2025-06-13 10:45:00,2526.325,2524.8843621879932,2531.95,2523.0,0,0,8.234424740505801,False,False,10.0,0
