,time,volume,Timestamp,close,open,high,low,RF_BuySignal,RF_SellSignal,GreenArrow,RedArrow
1970-01-01 00:00:00.000000189,1748534400,1,2025-05-29 16:00:00,0.21949,0.22007460667484768,0.22007460667484768,0.21949,0,0,False,False
1970-01-01 00:00:00.000000190,1748535300,473,2025-05-29 16:15:00,0.22001500000000002,0.21978230333742382,0.22038,0.21963,0,0,False,False
1970-01-01 00:00:00.000000191,1748536200,0,2025-05-29 16:30:00,0.21967,0.21989865166871192,0.21989865166871192,0.21967,0,0,False,False
1970-01-01 00:00:00.000000192,1748537100,198,2025-05-29 16:45:00,0.218535,0.21978432583435598,0.21978432583435598,0.2183,0,0,False,True
1970-01-01 00:00:00.000000193,1748538000,43,2025-05-29 17:00:00,0.218725,0.21915966291717798,0.21915966291717798,0.21837,0,0,False,False
1970-01-01 00:00:00.000000194,1748538900,500,2025-05-29 17:15:00,0.21919299999999997,0.218942331458589,0.219196,0.218942331458589,0,0,False,False
1970-01-01 00:00:00.000000195,1748539800,44,2025-05-29 17:30:00,0.21902500000000003,0.21906766572929448,0.21951,0.21854,0,0,False,False
1970-01-01 00:00:00.000000196,1748540700,3000,2025-05-29 17:45:00,0.21949249999999998,0.21904633286464725,0.22094,0.21854,0,0,False,False
1970-01-01 00:00:00.000000197,1748541600,353,2025-05-29 18:00:00,0.22002499999999997,0.21926941643232362,0.22009,0.21926941643232362,0,0,False,False
1970-01-01 00:00:00.000000198,1748542500,10,2025-05-29 18:15:00,0.2201,0.2196472082161618,0.2201,0.2196472082161618,0,0,False,False
1970-01-01 00:00:00.000000199,1748543400,1355,2025-05-29 18:30:00,0.219038,0.21987360410808088,0.21987360410808088,0.21872,0,0,False,False
1970-01-01 00:00:00.000000200,1748544300,796,2025-05-29 18:45:00,0.2186025,0.21945580205404044,0.21945580205404044,0.21821,0,0,False,False
1970-01-01 00:00:00.000000201,1748545200,1209,2025-05-29 19:00:00,0.216961,0.21902915102702022,0.21902915102702022,0.21548,0,0,False,False
1970-01-01 00:00:00.000000202,1748546100,35,2025-05-29 19:15:00,0.21507500000000002,0.2179950755135101,0.2179950755135101,0.21507,0,0,False,False
1970-01-01 00:00:00.000000203,1748547000,34,2025-05-29 19:30:00,0.21618500000000002,0.21653503775675506,0.21653503775675506,0.21605,0,0,False,False
1970-01-01 00:00:00.000000204,1748547900,0,2025-05-29 19:45:00,0.21632,0.21636001887837752,0.21636001887837752,0.21632,0,0,False,False
1970-01-01 00:00:00.000000205,1748548800,0,2025-05-29 20:00:00,0.21632,0.21634000943918877,0.21634000943918877,0.21632,0,0,False,False
1970-01-01 00:00:00.000000206,1748549700,0,2025-05-29 20:15:00,0.21632,0.2163300047195944,0.2163300047195944,0.21632,0,0,False,False
1970-01-01 00:00:00.000000207,1748550600,0,2025-05-29 20:30:00,0.21632,0.2163250023597972,0.2163250023597972,0.21632,0,0,False,False
1970-01-01 00:00:00.000000208,1748551500,15,2025-05-29 20:45:00,0.21683,0.2163225011798986,0.21683,0.2163225011798986,0,0,False,False
1970-01-01 00:00:00.000000209,1748552400,0,2025-05-29 21:00:00,0.21683,0.21657625058994928,0.21683,0.21657625058994928,0,0,False,False
1970-01-01 00:00:00.000000210,1748553300,0,2025-05-29 21:15:00,0.21683,0.21670312529497465,0.21683,0.21670312529497465,0,0,False,False
1970-01-01 00:00:00.000000211,1748554200,0,2025-05-29 21:30:00,0.21683,0.21676656264748734,0.21683,0.21676656264748734,0,0,False,False
1970-01-01 00:00:00.000000212,1748555100,1,2025-05-29 21:45:00,0.21863,0.21679828132374368,0.21863,0.21679828132374368,0,0,True,False
1970-01-01 00:00:00.000000213,1748556000,0,2025-05-29 22:00:00,0.21863,0.21771414066187184,0.21863,0.21771414066187184,0,0,False,False
1970-01-01 00:00:00.000000214,1748556900,0,2025-05-29 22:15:00,0.21863,0.2181720703309359,0.21863,0.2181720703309359,0,0,False,False
1970-01-01 00:00:00.000000215,1748557800,0,2025-05-29 22:30:00,0.21863,0.21840103516546794,0.21863,0.21840103516546794,0,0,False,False
1970-01-01 00:00:00.000000216,1748558700,0,2025-05-29 22:45:00,0.21863,0.21851551758273396,0.21863,0.21851551758273396,0,0,False,False
1970-01-01 00:00:00.000000217,1748559600,0,2025-05-29 23:00:00,0.21863,0.21857275879136698,0.21863,0.21857275879136698,0,0,False,False
1970-01-01 00:00:00.000000218,1748560500,0,2025-05-29 23:15:00,0.21863,0.21860137939568347,0.21863,0.21860137939568347,0,0,False,False
1970-01-01 00:00:00.000000219,1748561400,0,2025-05-29 23:30:00,0.21863,0.21861568969784173,0.21863,0.21861568969784173,0,0,False,False
1970-01-01 00:00:00.000000220,1748562300,1,2025-05-29 23:45:00,0.21392,0.21862284484892086,0.21862284484892086,0.21392,0,0,False,True
1970-01-01 00:00:00.000000221,1748563200,0,2025-05-30 00:00:00,0.21392,0.21627142242446043,0.21627142242446043,0.21392,0,0,False,False
1970-01-01 00:00:00.000000222,1748564100,0,2025-05-30 00:15:00,0.21392,0.2150957112122302,0.2150957112122302,0.21392,0,0,False,False
1970-01-01 00:00:00.000000223,1748565000,10,2025-05-30 00:30:00,0.21347,0.2145078556061151,0.2145078556061151,0.21347,0,0,False,True
1970-01-01 00:00:00.000000224,1748565900,1086,2025-05-30 00:45:00,0.206955,0.21398892780305756,0.21398892780305756,0.20117,0,0,False,False
1970-01-01 00:00:00.000000225,1748566800,5,2025-05-30 01:00:00,0.2058,0.21047196390152878,0.21047196390152878,0.20574,0,0,False,False
1970-01-01 00:00:00.000000226,1748567700,42,2025-05-30 01:15:00,0.20697,0.20813598195076438,0.20813598195076438,0.20665,0,0,False,False
1970-01-01 00:00:00.000000227,1748568600,0,2025-05-30 01:30:00,0.20665,0.20755299097538218,0.20755299097538218,0.20665,0,0,False,False
1970-01-01 00:00:00.000000228,1748569500,0,2025-05-30 01:45:00,0.20665,0.20710149548769108,0.20710149548769108,0.20665,0,0,False,False
1970-01-01 00:00:00.000000229,1748570400,0,2025-05-30 02:00:00,0.20665,0.20687574774384554,0.20687574774384554,0.20665,0,0,False,False
1970-01-01 00:00:00.000000230,1748571300,0,2025-05-30 02:15:00,0.20665,0.20676287387192277,0.20676287387192277,0.20665,0,0,False,False
1970-01-01 00:00:00.000000231,1748572200,3,2025-05-30 02:30:00,0.20936,0.20670643693596139,0.20936,0.20670643693596139,0,0,False,False
1970-01-01 00:00:00.000000232,1748573100,2,2025-05-30 02:45:00,0.20904,0.20803321846798067,0.20904,0.20803321846798067,0,0,False,False
1970-01-01 00:00:00.000000233,1748574000,0,2025-05-30 03:00:00,0.20904,0.20853660923399034,0.20904,0.20853660923399034,0,0,False,False
1970-01-01 00:00:00.000000234,1748574900,20,2025-05-30 03:15:00,0.20901,0.20878830461699516,0.20901,0.20878830461699516,0,0,False,False
1970-01-01 00:00:00.000000235,1748575800,150,2025-05-30 03:30:00,0.2091,0.2088991523084976,0.20919,0.2088991523084976,0,0,False,False
1970-01-01 00:00:00.000000236,1748576700,0,2025-05-30 03:45:00,0.20901,0.2089995761542488,0.20901,0.2089995761542488,0,0,False,False
1970-01-01 00:00:00.000000237,1748577600,5,2025-05-30 04:00:00,0.20821,0.20900478807712441,0.20900478807712441,0.20821,0,0,False,True
1970-01-01 00:00:00.000000238,1748578500,102,2025-05-30 04:15:00,0.20802500000000002,0.2086073940385622,0.2086073940385622,0.20793,0,0,False,False
1970-01-01 00:00:00.000000239,1748579400,100,2025-05-30 04:30:00,0.20763,0.2083161970192811,0.2083161970192811,0.20763,0,0,False,False
1970-01-01 00:00:00.000000240,1748580300,10000,2025-05-30 04:45:00,0.208899,0.20797309850964057,0.208918,0.20797309850964057,0,0,False,False
1970-01-01 00:00:00.000000241,1748581200,0,2025-05-30 05:00:00,0.208918,0.2084360492548203,0.208918,0.2084360492548203,0,0,False,False
1970-01-01 00:00:00.000000242,1748582100,0,2025-05-30 05:15:00,0.208918,0.20867702462741014,0.208918,0.20867702462741014,0,0,False,False
1970-01-01 00:00:00.000000243,1748583000,54,2025-05-30 05:30:00,0.20769,0.20879751231370508,0.20879751231370508,0.20769,0,0,False,True
1970-01-01 00:00:00.000000244,1748583900,123,2025-05-30 05:45:00,0.2069925,0.20824375615685253,0.20824375615685253,0.2065,0,0,False,False
1970-01-01 00:00:00.000000245,1748584800,10,2025-05-30 06:00:00,0.20644,0.20761812807842628,0.20761812807842628,0.20633,0,0,False,False
1970-01-01 00:00:00.000000246,1748585700,3,2025-05-30 06:15:00,0.20551,0.20702906403921315,0.20702906403921315,0.20539,0,0,False,False
1970-01-01 00:00:00.000000247,1748586600,1902,2025-05-30 06:30:00,0.2049375,0.20626953201960657,0.20626953201960657,0.2046,0,0,False,False
1970-01-01 00:00:00.000000248,1748587500,28,2025-05-30 06:45:00,0.20385,0.20560351600980328,0.20560351600980328,0.20385,0,0,False,False
1970-01-01 00:00:00.000000249,1748588400,810,2025-05-30 07:00:00,0.20537499999999997,0.20472675800490164,0.20561,0.20472675800490164,0,0,False,False
1970-01-01 00:00:00.000000250,1748589300,1418,2025-05-30 07:15:00,0.20536800000000002,0.2050508790024508,0.205442,0.2050508790024508,0,0,False,False
1970-01-01 00:00:00.000000251,1748590200,5905,2025-05-30 07:30:00,0.2045375,0.20520943950122542,0.20520943950122542,0.20408,0,0,False,False
1970-01-01 00:00:00.000000252,1748591100,1801,2025-05-30 07:45:00,0.204374,0.2048734697506127,0.2048734697506127,0.20429,0,0,False,False
1970-01-01 00:00:00.000000253,1748592000,3502,2025-05-30 08:00:00,0.20439100000000002,0.20462373487530636,0.204802,0.20342,0,0,False,False
1970-01-01 00:00:00.000000254,1748592900,448,2025-05-30 08:15:00,0.20426,0.2045073674376532,0.2045073674376532,0.20406,0,0,False,False
1970-01-01 00:00:00.000000255,1748593800,552,2025-05-30 08:30:00,0.205152,0.2043836837188266,0.205688,0.2043836837188266,0,0,False,False
1970-01-01 00:00:00.000000256,1748594700,203,2025-05-30 08:45:00,0.2045755,0.2047678418594133,0.20492,0.20423,0,0,False,False
1970-01-01 00:00:00.000000257,1748595600,851,2025-05-30 09:00:00,0.20416,0.20467167092970664,0.20469,0.20363,0,0,False,True
1970-01-01 00:00:00.000000258,1748596500,724,2025-05-30 09:15:00,0.204165,0.2044158354648533,0.20454,0.20373,0,0,False,False
1970-01-01 00:00:00.000000259,1748597400,722,2025-05-30 09:30:00,0.2027,0.20429041773242668,0.20429041773242668,0.2027,0,0,False,True
1970-01-01 00:00:00.000000260,1748598300,604,2025-05-30 09:45:00,0.20452,0.20349520886621333,0.20468,0.20349520886621333,0,0,False,False
1970-01-01 00:00:00.000000261,1748599200,571,2025-05-30 10:00:00,0.20443750000000002,0.20400760443310667,0.20448,0.20400760443310667,0,0,False,False
1970-01-01 00:00:00.000000262,1748600100,0,2025-05-30 10:15:00,0.2044,0.20422255221655333,0.2044,0.20422255221655333,0,0,False,False
1970-01-01 00:00:00.000000263,1748601000,257,2025-05-30 10:30:00,0.20443,0.20431127610827665,0.20461,0.20419,0,0,False,False
1970-01-01 00:00:00.000000264,1748601900,640,2025-05-30 10:45:00,0.20432449999999996,0.20437063805413833,0.204594,0.20405,0,0,False,False
1970-01-01 00:00:00.000000265,1748602800,653,2025-05-30 11:00:00,0.20535699999999998,0.20434756902706913,0.205428,0.20434756902706913,0,0,True,False
1970-01-01 00:00:00.000000266,1748603700,63,2025-05-30 11:15:00,0.20511000000000001,0.20485228451353454,0.20519,0.20485228451353454,0,0,False,False
1970-01-01 00:00:00.000000267,1748604600,1509,2025-05-30 11:30:00,0.204322,0.20498114225676728,0.20498114225676728,0.20426,0,0,False,True
1970-01-01 00:00:00.000000268,1748605500,2087,2025-05-30 11:45:00,0.2048075,0.20465157112838364,0.20529,0.20452,0,0,False,False
1970-01-01 00:00:00.000000269,1748606400,2173,2025-05-30 12:00:00,0.20414,0.20472953556419182,0.20516,0.20295,0,0,False,True
1970-01-01 00:00:00.000000270,1748607300,600,2025-05-30 12:15:00,0.20374,0.2044347677820959,0.2044347677820959,0.20374,0,0,False,False
1970-01-01 00:00:00.000000271,1748608200,600,2025-05-30 12:30:00,0.20472400000000002,0.20408738389104797,0.204728,0.20408738389104797,0,0,False,False
1970-01-01 00:00:00.000000272,1748609100,0,2025-05-30 12:45:00,0.204728,0.204405691945524,0.204728,0.204405691945524,0,0,False,False
1970-01-01 00:00:00.000000273,1748610000,1400,2025-05-30 13:00:00,0.20439200000000002,0.20456684597276198,0.204948,0.20384,0,0,False,False
1970-01-01 00:00:00.000000274,1748610900,0,2025-05-30 13:15:00,0.20384,0.204479422986381,0.204479422986381,0.20384,0,0,False,False
1970-01-01 00:00:00.000000275,1748611800,396,2025-05-30 13:30:00,0.20416,0.2041597114931905,0.20416,0.2041597114931905,0,0,False,False
1970-01-01 00:00:00.000000276,1748612700,1052,2025-05-30 13:45:00,0.2028625,0.20415985574659526,0.20415985574659526,0.20205,0,0,False,True
1970-01-01 00:00:00.000000277,1748613600,1123,2025-05-30 14:00:00,0.2023325,0.20351117787329764,0.20351117787329764,0.20229,0,0,False,False
1970-01-01 00:00:00.000000278,1748614500,1801,2025-05-30 14:15:00,0.201635,0.20292183893664884,0.20292183893664884,0.20098,0,0,False,True
1970-01-01 00:00:00.000000279,1748615400,1563,2025-05-30 14:30:00,0.202575,0.20227841946832442,0.20275,0.20227841946832442,0,0,False,False
1970-01-01 00:00:00.000000280,1748616300,770,2025-05-30 14:45:00,0.20246,0.2024267097341622,0.20291,0.20163,0,0,False,False
1970-01-01 00:00:00.000000281,1748617200,26,2025-05-30 15:00:00,0.202625,0.2024433548670811,0.20281,0.20244,0,0,False,False
1970-01-01 00:00:00.000000282,1748618100,0,2025-05-30 15:15:00,0.20244,0.20253417743354055,0.20253417743354055,0.20244,0,0,False,False
1970-01-01 00:00:00.000000283,1748619000,508,2025-05-30 15:30:00,0.203286,0.2024870887167703,0.203774,0.2024870887167703,0,0,True,False
1970-01-01 00:00:00.000000284,1748619900,297,2025-05-30 15:45:00,0.20210250000000002,0.20288654435838516,0.20288654435838516,0.2019,0,0,False,False
1970-01-01 00:00:00.000000285,1748620800,208,2025-05-30 16:00:00,0.201923,0.2024945221791926,0.20264,0.20161,0,0,False,False
1970-01-01 00:00:00.000000286,1748621700,435,2025-05-30 16:15:00,0.1997775,0.2022087610895963,0.2022087610895963,0.1992,0,0,False,True
1970-01-01 00:00:00.000000287,1748622600,1299,2025-05-30 16:30:00,0.196985,0.20099313054479814,0.20099313054479814,0.19364,0,0,False,False
1970-01-01 00:00:00.000000288,1748623500,361,2025-05-30 16:45:00,0.195463,0.19898906527239907,0.19898906527239907,0.19546,0,0,False,False
1970-01-01 00:00:00.000000289,1748624400,100,2025-05-30 17:00:00,0.19686,0.19722603263619953,0.19722603263619953,0.19686,0,0,False,False
1970-01-01 00:00:00.000000290,1748625300,0,2025-05-30 17:15:00,0.19686,0.19704301631809978,0.19704301631809978,0.19686,0,0,False,False
1970-01-01 00:00:00.000000291,1748626200,746,2025-05-30 17:30:00,0.1969675,0.19695150815904988,0.19741,0.1966,0,0,False,False
1970-01-01 00:00:00.000000292,1748627100,0,2025-05-30 17:45:00,0.19726,0.19695950407952495,0.19726,0.19695950407952495,0,0,False,False
1970-01-01 00:00:00.000000293,1748628000,322,2025-05-30 18:00:00,0.19823,0.19710975203976247,0.19848,0.19710975203976247,0,0,False,False
1970-01-01 00:00:00.000000294,1748628900,649,2025-05-30 18:15:00,0.198794,0.19766987601988123,0.198798,0.19766987601988123,0,0,False,False
1970-01-01 00:00:00.000000295,1748629800,468,2025-05-30 18:30:00,0.19939,0.1982319380099406,0.19939,0.1982319380099406,0,0,False,False
1970-01-01 00:00:00.000000296,1748630700,0,2025-05-30 18:45:00,0.19939,0.1988109690049703,0.19939,0.1988109690049703,0,0,False,False
1970-01-01 00:00:00.000000297,1748631600,10,2025-05-30 19:00:00,0.19998,0.19910048450248516,0.19998,0.19910048450248516,1,0,True,False
1970-01-01 00:00:00.000000298,1748632500,0,2025-05-30 19:15:00,0.19998,0.19954024225124256,0.19998,0.19954024225124256,0,0,False,False
1970-01-01 00:00:00.000000299,1748633400,0,2025-05-30 19:30:00,0.19998,0.19976012112562128,0.19998,0.19976012112562128,0,0,False,False
1970-01-01 00:00:00.000000300,1748634300,0,2025-05-30 19:45:00,0.19998,0.19987006056281065,0.19998,0.19987006056281065,0,0,False,False
1970-01-01 00:00:00.000000301,1748635200,24,2025-05-30 20:00:00,0.19978,0.19992503028140532,0.19992503028140532,0.19978,0,0,False,False
1970-01-01 00:00:00.000000302,1748636100,0,2025-05-30 20:15:00,0.19978,0.19985251514070268,0.19985251514070268,0.19978,0,0,False,False
1970-01-01 00:00:00.000000303,1748637000,15,2025-05-30 20:30:00,0.1998,0.19981625757035135,0.19981625757035135,0.1998,0,0,False,False
1970-01-01 00:00:00.000000304,1748637900,715,2025-05-30 20:45:00,0.199825,0.19980812878517568,0.20002,0.19963,0,0,False,False
1970-01-01 00:00:00.000000305,1748638800,15,2025-05-30 21:00:00,0.19962,0.19981656439258783,0.19981656439258783,0.19962,0,0,False,False
1970-01-01 00:00:00.000000306,1748639700,15,2025-05-30 21:15:00,0.19982,0.1997182821962939,0.19982,0.1997182821962939,0,0,False,False
1970-01-01 00:00:00.000000307,1748640600,2500,2025-05-30 21:30:00,0.19908,0.19976914109814695,0.19976914109814695,0.19879,0,0,False,False
1970-01-01 00:00:00.000000308,1748641500,1100,2025-05-30 21:45:00,0.19857,0.19942457054907348,0.19942457054907348,0.19857,0,0,False,False
1970-01-01 00:00:00.000000309,1748642400,2150,2025-05-30 22:00:00,0.198625,0.19899728527453675,0.19899728527453675,0.19851,0,0,False,False
1970-01-01 00:00:00.000000310,1748643300,10311,2025-05-30 22:15:00,0.197575,0.19881114263726837,0.19881114263726837,0.1969,0,0,False,True
1970-01-01 00:00:00.000000311,1748644200,4557,2025-05-30 22:30:00,0.19535999999999998,0.19819307131863417,0.19819307131863417,0.19437,0,1,False,False
1970-01-01 00:00:00.000000312,1748645100,126,2025-05-30 22:45:00,0.193625,0.19677653565931708,0.19677653565931708,0.19307,0,0,False,False
1970-01-01 00:00:00.000000313,1748646000,0,2025-05-30 23:00:00,0.19307,0.19520076782965853,0.19520076782965853,0.19307,0,0,False,False
1970-01-01 00:00:00.000000314,1748646900,0,2025-05-30 23:15:00,0.19307,0.19413538391482926,0.19413538391482926,0.19307,0,0,False,False
1970-01-01 00:00:00.000000315,1748647800,100,2025-05-30 23:30:00,0.19217,0.19360269195741464,0.19360269195741464,0.19202,0,0,False,True
1970-01-01 00:00:00.000000316,1748648700,0,2025-05-30 23:45:00,0.19232,0.19288634597870732,0.19288634597870732,0.19232,0,0,False,False
1970-01-01 00:00:00.000000317,1748649600,10,2025-05-31 00:00:00,0.19365,0.19260317298935364,0.19365,0.19260317298935364,0,0,True,False
1970-01-01 00:00:00.000000318,1748650500,136,2025-05-31 00:15:00,0.189255,0.19312658649467682,0.19312658649467682,0.18858,0,0,False,False
1970-01-01 00:00:00.000000319,1748651400,0,2025-05-31 00:30:00,0.18861,0.1911907932473384,0.1911907932473384,0.18861,0,0,False,False
1970-01-01 00:00:00.000000320,1748652300,0,2025-05-31 00:45:00,0.18861,0.1899003966236692,0.1899003966236692,0.18861,0,0,False,False
1970-01-01 00:00:00.000000321,1748653200,11,2025-05-31 01:00:00,0.189885,0.1892551983118346,0.19003,0.1892551983118346,0,0,False,False
1970-01-01 00:00:00.000000322,1748654100,0,2025-05-31 01:15:00,0.19003,0.1895700991559173,0.19003,0.1895700991559173,0,0,False,False
1970-01-01 00:00:00.000000323,1748655000,1006,2025-05-31 01:30:00,0.1888295,0.18980004957795865,0.189999,0.1872,0,0,False,False
1970-01-01 00:00:00.000000324,1748655900,889,2025-05-31 01:45:00,0.1892375,0.18931477478897935,0.18956,0.18861,0,0,False,False
1970-01-01 00:00:00.000000325,1748656800,111,2025-05-31 02:00:00,0.189191,0.18927613739448967,0.18927613739448967,0.18919,0,0,False,False
1970-01-01 00:00:00.000000326,1748657700,22,2025-05-31 02:15:00,0.19124,0.18923356869724484,0.19124,0.18923356869724484,0,0,True,False
1970-01-01 00:00:00.000000327,1748658600,722,2025-05-31 02:30:00,0.19027499999999997,0.1902367843486224,0.19054,0.18988,0,0,False,False
1970-01-01 00:00:00.000000328,1748659500,1291,2025-05-31 02:45:00,0.18901649999999998,0.1902558921743112,0.1902558921743112,0.18784,0,0,False,True
1970-01-01 00:00:00.000000329,1748660400,2113,2025-05-31 03:00:00,0.186925,0.1896361960871556,0.1896361960871556,0.18603,0,0,False,False
1970-01-01 00:00:00.000000330,1748661300,20,2025-05-31 03:15:00,0.18672,0.1882805980435778,0.1882805980435778,0.18587,0,0,False,False
1970-01-01 00:00:00.000000331,1748662200,759,2025-05-31 03:30:00,0.188276,0.18750029902178889,0.18871,0.18750029902178889,0,0,False,False
1970-01-01 00:00:00.000000332,1748663100,17,2025-05-31 03:45:00,0.188225,0.18788814951089444,0.18858,0.18787,0,0,False,False
1970-01-01 00:00:00.000000333,1748664000,42,2025-05-31 04:00:00,0.188035,0.18805657475544724,0.1884,0.18767,0,0,False,False
1970-01-01 00:00:00.000000334,1748664900,273,2025-05-31 04:15:00,0.18962,0.18804578737772362,0.19001,0.18804578737772362,0,0,False,False
1970-01-01 00:00:00.000000335,1748665800,700,2025-05-31 04:30:00,0.190193,0.1888328936888618,0.190196,0.1888328936888618,0,0,False,False
1970-01-01 00:00:00.000000336,1748666700,45,2025-05-31 04:45:00,0.19014999999999999,0.1895129468444309,0.19031,0.1895129468444309,0,0,False,False
1970-01-01 00:00:00.000000337,1748667600,183,2025-05-31 05:00:00,0.19049750000000001,0.18983147342221546,0.19061,0.18983147342221546,0,0,True,False
1970-01-01 00:00:00.000000338,1748668500,1230,2025-05-31 05:15:00,0.18971,0.19016448671110775,0.19016448671110775,0.18954,0,0,False,False
1970-01-01 00:00:00.000000339,1748669400,338,2025-05-31 05:30:00,0.1895875,0.18993724335555387,0.18993724335555387,0.18944,0,0,False,False
1970-01-01 00:00:00.000000340,1748670300,723,2025-05-31 05:45:00,0.189015,0.18976237167777693,0.18976237167777693,0.18866,0,0,False,True
1970-01-01 00:00:00.000000341,1748671200,688,2025-05-31 06:00:00,0.18847000000000003,0.18938868583888846,0.18938868583888846,0.18803,0,0,False,False
1970-01-01 00:00:00.000000342,1748672100,2067,2025-05-31 06:15:00,0.1895575,0.18892934291944424,0.19003,0.18892934291944424,0,0,False,False
1970-01-01 00:00:00.000000343,1748673000,831,2025-05-31 06:30:00,0.18924999999999997,0.18924342145972212,0.18957,0.18893,0,0,False,False
1970-01-01 00:00:00.000000344,1748673900,0,2025-05-31 06:45:00,0.18957,0.18924671072986105,0.18957,0.18924671072986105,0,0,False,False
1970-01-01 00:00:00.000000345,1748674800,1003,2025-05-31 07:00:00,0.18933250000000001,0.1894083553649305,0.18943,0.1892,0,0,False,False
1970-01-01 00:00:00.000000346,1748675700,766,2025-05-31 07:15:00,0.18928,0.18937042768246526,0.18938,0.18909,0,0,False,False
1970-01-01 00:00:00.000000347,1748676600,205,2025-05-31 07:30:00,0.1896855,0.18932521384123263,0.18982,0.18932521384123263,0,0,False,False
1970-01-01 00:00:00.000000348,1748677500,150,2025-05-31 07:45:00,0.18955,0.18950535692061632,0.18955,0.18950535692061632,0,0,False,False
1970-01-01 00:00:00.000000349,1748678400,0,2025-05-31 08:00:00,0.18955,0.18952767846030816,0.18955,0.18952767846030816,0,0,False,False
1970-01-01 00:00:00.000000350,1748679300,1590,2025-05-31 08:15:00,0.18884800000000002,0.18953883923015408,0.18953883923015408,0.18863,0,0,False,True
1970-01-01 00:00:00.000000351,1748680200,4012,2025-05-31 08:30:00,0.18859499999999998,0.18919341961507705,0.1893,0.18789,0,0,False,False
1970-01-01 00:00:00.000000352,1748681100,2080,2025-05-31 08:45:00,0.189125,0.18889420980753852,0.18916,0.18889420980753852,0,0,False,False
1970-01-01 00:00:00.000000353,1748682000,1424,2025-05-31 09:00:00,0.1892025,0.18900960490376925,0.18935,0.18891,0,0,False,False
1970-01-01 00:00:00.000000354,1748682900,0,2025-05-31 09:15:00,0.1892,0.1891060524518846,0.1892,0.1891060524518846,0,0,False,False
1970-01-01 00:00:00.000000355,1748683800,2997,2025-05-31 09:30:00,0.1876275,0.18915302622594232,0.18915302622594232,0.18731,0,0,False,True
1970-01-01 00:00:00.000000356,1748684700,1139,2025-05-31 09:45:00,0.18741999999999998,0.18839026311297116,0.18839026311297116,0.18735,0,0,False,False
1970-01-01 00:00:00.000000357,1748685600,2276,2025-05-31 10:00:00,0.1878785,0.18790513155648558,0.188742,0.18676,0,0,False,False
1970-01-01 00:00:00.000000358,1748686500,2475,2025-05-31 10:15:00,0.188315,0.1878918157782428,0.18929,0.18734,0,0,False,False
1970-01-01 00:00:00.000000359,1748687400,181,2025-05-31 10:30:00,0.187135,0.1881034078891214,0.1881034078891214,0.1863,0,0,False,True
1970-01-01 00:00:00.000000360,1748688300,1,2025-05-31 10:45:00,0.18694,0.1876192039445607,0.1876192039445607,0.18694,0,0,False,False
1970-01-01 00:00:00.000000361,1748689200,99,2025-05-31 11:00:00,0.18663000000000002,0.18727960197228033,0.18727960197228033,0.18607,0,0,False,False
1970-01-01 00:00:00.000000362,1748690100,153,2025-05-31 11:15:00,0.186645,0.18695480098614017,0.18695480098614017,0.18659,0,0,False,False
1970-01-01 00:00:00.000000363,1748691000,36,2025-05-31 11:30:00,0.1860875,0.1867999004930701,0.1867999004930701,0.18571,0,0,False,False
1970-01-01 00:00:00.000000364,1748691900,12,2025-05-31 11:45:00,0.18631,0.18644370024653506,0.18644370024653506,0.18631,0,0,False,False
1970-01-01 00:00:00.000000365,1748692800,492,2025-05-31 12:00:00,0.187135,0.18637685012326755,0.18794,0.18633,0,0,True,False
1970-01-01 00:00:00.000000366,1748693700,193,2025-05-31 12:15:00,0.188605,0.18675592506163377,0.18864,0.18675592506163377,0,0,False,False
1970-01-01 00:00:00.000000367,1748694600,273,2025-05-31 12:30:00,0.188461,0.18768046253081688,0.188462,0.18768046253081688,0,0,False,False
1970-01-01 00:00:00.000000368,1748695500,180,2025-05-31 12:45:00,0.19003,0.18807073126540844,0.1907,0.18807073126540844,1,0,True,False
1970-01-01 00:00:00.000000369,1748696400,3854,2025-05-31 13:00:00,0.19208599999999998,0.18905036563270422,0.193984,0.18905036563270422,0,0,False,False
1970-01-01 00:00:00.000000370,1748697300,319,2025-05-31 13:15:00,0.1925,0.1905681828163521,0.193,0.1905681828163521,0,0,False,False
1970-01-01 00:00:00.000000371,1748698200,0,2025-05-31 13:30:00,0.19203,0.19153409140817607,0.19203,0.19153409140817607,0,0,False,False
1970-01-01 00:00:00.000000372,1748699100,1539,2025-05-31 13:45:00,0.19149,0.19178204570408802,0.19178204570408802,0.19149,0,0,False,False
1970-01-01 00:00:00.000000373,1748700000,0,2025-05-31 14:00:00,0.19149,0.191636022852044,0.191636022852044,0.19149,0,0,False,False
1970-01-01 00:00:00.000000374,1748700900,3743,2025-05-31 14:15:00,0.192475,0.191563011426022,0.19285,0.191563011426022,0,0,True,False
1970-01-01 00:00:00.000000375,1748701800,2347,2025-05-31 14:30:00,0.19256800000000002,0.192019005713011,0.192616,0.192019005713011,0,0,False,False
1970-01-01 00:00:00.000000376,1748702700,510,2025-05-31 14:45:00,0.192525,0.1922935028565055,0.19262,0.1922935028565055,0,0,False,False
1970-01-01 00:00:00.000000377,1748703600,12,2025-05-31 15:00:00,0.19255,0.19240925142825277,0.19285,0.19225,0,0,False,False
1970-01-01 00:00:00.000000378,1748704500,6,2025-05-31 15:15:00,0.19386499999999998,0.19247962571412638,0.19393,0.19247962571412638,0,0,True,False
