close,high,low,open,time,volume
2545.0,2546.45,2544.2,2546.45,1748898600,196
2544.8,2545.4,2543.05,2544.85,1748898300,390
2542.7,2542.7,2538.95,2538.95,1748898000,1418
2535.15,2535.85,2535.15,2535.85,1748897700,56
2535.25,2537.85,2534.8,2537.85,1748897400,1516
2538.0,2539.25,2538.0,2539.25,1748897100,5810
2537.7,2537.7,2537.7,2537.7,1748896800,0
2537.7,2537.7,2537.7,2537.7,1748896500,100
2539.75,2539.75,2539.75,2539.75,1748896200,50
2539.7,2540.0,2539.7,2540.0,1748895900,112
2540.2,2540.5,2539.0,2540.05,1748895600,2158
2540.0,2547.15,2540.0,2544.5,1748895300,1966
2543.4,2545.25,2542.65,2543.0,1748895000,5369
2539.95,2540.15,2536.4,2538.4,1748894700,4540
2538.0,2538.0,2533.75,2533.75,1748894400,4199
2531.55,2532.6,2530.75,2532.4,1748894100,6595
2533.2,2533.2,2531.0,2531.65,1748893800,8645
2529.1,2529.1,2526.05,2527.05,1748893500,1052
2527.05,2532.25,2523.6,2532.25,1748893200,9920
2533.1,2534.25,2532.9,2532.9,1748892900,2925
2531.45,2537.15,2531.45,2536.75,1748892600,1460
2536.95,2540.95,2535.8,2540.75,1748892300,3274
2539.9,2539.9,2536.55,2536.8,1748892000,1057
2536.6,2537.0,2533.5,2533.55,1748891700,1120
2533.6,2542.45,2533.6,2542.45,1748891400,3659
2542.6,2547.6,2542.6,2546.2,1748891100,361
2545.8,2547.3,2543.65,2543.95,1748890800,3947
2543.45,2543.45,2539.95,2540.05,1748890500,1297
2540.0,2540.6,2540.0,2540.05,1748890200,779
2540.2,2544.3,2536.7,2544.05,1748889900,3896
2544.55,2548.15,2544.4,2547.0,1748889600,2660
2547.95,2551.55,2547.95,2548.85,1748889300,6149
2551.0,2555.3,2551.0,2555.3,1748889000,4483
2557.8,2562.55,2557.5,2558.7,1748888700,2690
2558.95,2563.0,2550.1,2550.1,1748888400,23939
2549.8,2553.1,2549.35,2550.7,1748888100,2738
2552.1,2552.2,2543.9,2545.7,1748887800,3541
2545.05,2548.55,2545.05,2548.0,1748887500,1013
2546.65,2549.65,2545.5,2549.5,1748887200,1682
2549.15,2550.4,2547.25,2547.95,1748886900,2703
2548.15,2548.5,2545.75,2547.5,1748886600,2519
2547.2,2547.45,2539.4,2541.4,1748886300,3078
2541.05,2541.1,2539.1,2540.55,1748886000,1145
2546.3,2546.6,2537.7,2538.5,1748885700,5023
2540.9,2544.9,2540.85,2544.9,1748885400,3321
2543.25,2551.4,2543.0,2548.8,1748885100,4339
2548.5,2550.8,2544.9,2550.0,1748884800,5131
2548.75,2549.4,2537.6,2539.1,1748884500,4679
