,Close,High,Low,Open,time,Volume,Timestamp,RSI,RSI_Smoothed,RSI_Momentum,Signal_Color,Long_Signal,Short_Signal,IsIB,BoxHigh,BoxLow,GreenArrow,RedArrow,BarColor,RF_UpperBand,RF_LowerBand,RF_Filter,RF_Trend,RF_BuySignal,RF_SellSignal
1970-01-01 00:00:00.000002153,105919.3,106020.0,105856.1,105856.1,1747766100,3961,2025-05-20 18:35:00,50.49481941999714,49.45167137575728,1.0431480442398637,WEAK_BULL,0,0,False,,,False,False,,106238.09227825537,105632.51108328576,105935.30168077056,1.0,0,0
1970-01-01 00:00:00.000002154,105600.0,105912.7,105557.0,105912.7,1747766400,3196,2025-05-20 18:40:00,37.90367518737774,43.67767328156751,-5.773998094189771,STRONG_BEAR,0,0,False,,,False,False,,106199.89903227403,105610.83702776193,105905.36803001797,-1.0,0,1
1970-01-01 00:00:00.000002155,105358.6,105659.0,105333.6,105612.3,1747766700,7333,2025-05-20 18:45:00,31.3391736542125,37.508423467890005,-6.169249813677503,STRONG_BEAR,0,0,False,,,False,False,,106035.76117850767,105442.67900925397,105739.22009388084,-1.0,0,0
1970-01-01 00:00:00.000002156,105517.3,105517.3,105326.4,105344.1,1747767000,2898,2025-05-20 18:50:00,39.04984824420687,38.27913585604844,0.7707123881584366,WEAK_BULL,0,0,True,105659.0,105333.6,False,False,orange,106035.76117850767,105442.67900925397,105739.22009388084,-1.0,0,0
1970-01-01 00:00:00.000002157,105244.3,105525.2,105190.6,105491.2,1747767300,3676,2025-05-20 18:55:00,32.14911051699758,35.21412318652301,-3.06501266952543,STRONG_BEAR,0,0,False,,,False,True,,105926.5977502224,105310.426336418,105618.5120433202,-1.0,0,0
1970-01-01 00:00:00.000002158,105280.4,105333.5,105160.0,105245.5,1747767600,3983,2025-05-20 19:00:00,33.86623378223781,34.54017848438041,-0.6739447021425988,STRONG_BEAR,0,0,True,105525.2,105190.6,False,False,orange,105926.5977502224,105310.426336418,105618.5120433202,-1.0,0,0
1970-01-01 00:00:00.000002159,105691.1,105692.3,105320.5,105320.5,1747767900,5322,2025-05-20 19:05:00,49.895052860681254,42.21761567253083,7.677437188150421,WEAK_BULL,0,0,False,,,True,False,,105926.5977502224,105310.426336418,105618.5120433202,-1.0,0,0
1970-01-01 00:00:00.000002160,105783.0,105815.1,105604.6,105691.1,1747768200,4390,2025-05-20 19:10:00,52.74275752485579,47.48018659869331,5.262570926162475,WEAK_BULL,0,0,False,,,False,False,,105926.5977502224,105310.426336418,105618.5120433202,-1.0,0,0
1970-01-01 00:00:00.000002161,105949.7,105969.1,105713.9,105801.5,1747768500,6433,2025-05-20 19:15:00,57.599678797040944,52.53993269786713,5.059746099173822,STRONG_BULL,0,0,False,,,False,False,,105941.99925007414,105273.60011689994,105607.79968348704,-1.0,0,0
1970-01-01 00:00:00.000002162,106260.8,106274.1,105954.2,105957.5,1747768800,4815,2025-05-20 19:20:00,65.0483990302881,58.79416586407761,6.254233166210483,STRONG_BULL,0,0,False,,,False,False,,106154.53308335805,105454.46265647015,105804.4978699141,1.0,1,0
1970-01-01 00:00:00.000002163,106287.3,106367.0,106203.3,106213.4,1747769100,6444,2025-05-20 19:25:00,65.62003726746443,62.20710156577102,3.4129357016934065,STRONG_BULL,0,0,False,,,False,False,,106243.04436111936,105524.60373625645,105883.8240486879,1.0,0,0
1970-01-01 00:00:00.000002164,106449.9,106474.9,106262.0,106262.0,1747769400,5562,2025-05-20 19:30:00,69.0689415194169,65.63802154259396,3.430919976822942,STRONG_BULL,0,0,False,,,False,False,,106380.94812037313,105649.31071008946,106015.12941523129,1.0,0,0
1970-01-01 00:00:00.000002165,106429.9,106487.2,106383.9,106459.9,1747769700,3340,2025-05-20 19:35:00,68.13480214069844,66.88641184164621,1.2483902990522466,STRONG_BULL,0,0,True,106474.9,106262.0,False,False,orange,106380.94812037313,105649.31071008946,106015.12941523129,1.0,0,0
1970-01-01 00:00:00.000002166,106476.9,106600.1,106436.5,106436.5,1747770000,4717,2025-05-20 19:40:00,69.22172448177794,68.05406816171208,1.1676563200658734,STRONG_BULL,0,0,True,106474.9,106262.0,False,False,orange,106444.91604012437,105709.00625223998,106076.96114618218,1.0,0,0
1970-01-01 00:00:00.000002167,106675.8,106736.0,106554.0,106554.8,1747770300,4910,2025-05-20 19:45:00,73.47591320616068,70.76499068393639,2.7109225222243083,STRONG_BULL,0,0,False,,,False,False,,106598.83868004146,105861.02430380991,106229.9314919257,1.0,0,0
1970-01-01 00:00:00.000002168,106843.2,106878.9,106678.6,106687.6,1747770600,4387,2025-05-20 19:50:00,76.51189157722092,73.63844113057866,2.8734504466422663,STRONG_BULL,0,0,False,,,False,False,,106761.74622668048,106022.03579180012,106391.8910092403,1.0,0,0
1970-01-01 00:00:00.000002169,106975.6,107209.2,106839.7,106839.7,1747770900,6047,2025-05-20 19:55:00,78.65859146855988,76.14851629956927,2.5100751689906105,STRONG_BULL,0,0,False,,,False,False,,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002170,106728.3,106922.6,106566.9,106913.4,1747771200,2516,2025-05-20 20:00:00,66.1175485054422,71.13303240250573,-5.0154838970635325,WEAK_BEAR,0,0,False,,,False,False,,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002171,106740.0,106741.3,106627.6,106706.1,1747771500,1520,2025-05-20 20:05:00,66.39916416919979,68.76609828585276,-2.3669341166529705,WEAK_BEAR,0,0,True,106922.6,106566.9,False,False,orange,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002172,106600.0,106876.0,106600.0,106759.4,1747771800,1458,2025-05-20 20:10:00,59.79186808630062,64.27898318607669,-4.4871150997760765,WEAK_BEAR,0,0,False,,,False,False,,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002173,106784.6,106784.6,106361.6,106575.0,1747772100,2392,2025-05-20 20:15:00,64.90788376628961,64.59343347618315,0.3144502901064641,STRONG_BULL,0,0,False,,,False,False,,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002174,106656.2,106792.5,106656.2,106736.1,1747772400,466,2025-05-20 20:20:00,59.09660973273191,61.84502160445753,-2.7484118717256223,WEAK_BEAR,0,0,True,106784.6,106361.6,False,False,orange,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002175,106700.0,106727.5,106573.1,106647.4,1747772700,941,2025-05-20 20:25:00,60.439086546586886,61.14205407552221,-0.7029675289353179,WEAK_BEAR,0,0,False,,,False,False,,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002176,106597.2,106676.3,106551.9,106676.2,1747773000,374,2025-05-20 20:30:00,55.673943252963724,58.40799866424297,-2.7340554112792432,WEAK_BEAR,0,0,True,106727.5,106573.1,False,False,orange,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002177,106519.0,106705.6,106445.6,106621.9,1747773300,728,2025-05-20 20:35:00,52.19567013908462,55.3018344016638,-3.1061642625791706,WEAK_BEAR,0,0,False,,,False,True,,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002178,106676.2,106676.2,106518.5,106555.3,1747773600,927,2025-05-20 20:40:00,58.04964220628766,56.67573830397573,1.3739039023119304,STRONG_BULL,0,0,True,106705.6,106445.6,False,False,orange,106904.3154088935,106163.25902105484,106533.78721497417,1.0,0,0
1970-01-01 00:00:00.000002179,107252.7,107281.7,106730.3,106730.3,1747773900,6474,2025-05-20 20:45:00,72.01416160792517,64.34494995595045,7.669211651974727,STRONG_BULL,0,0,False,,,True,False,,107136.57180296449,106396.49914246702,106766.53547271577,1.0,0,0
1970-01-01 00:00:00.000002180,106883.9,107261.0,106874.9,107146.8,1747774200,3359,2025-05-20 20:50:00,58.23498199276228,61.28996597435636,-3.0549839815940913,WEAK_BEAR,0,0,True,107281.7,106730.3,False,False,orange,107136.57180296449,106396.49914246702,106766.53547271577,1.0,0,0
1970-01-01 00:00:00.000002181,106903.5,106906.2,106850.1,106895.3,1747774500,785,2025-05-20 20:55:00,58.70159982322548,59.99578289879092,-1.2941830755654422,WEAK_BEAR,0,0,True,107281.7,106730.3,False,False,orange,107136.57180296449,106396.49914246702,106766.53547271577,1.0,0,0
1970-01-01 00:00:00.000002182,107137.2,107169.0,106763.3,106870.6,1747774800,2285,2025-05-20 21:00:00,64.02628652986223,62.01103471432658,2.015251815535656,STRONG_BULL,0,0,False,,,False,False,,107136.57180296449,106396.49914246702,106766.53547271577,1.0,0,0
1970-01-01 00:00:00.000002183,107025.0,107179.7,106977.8,107136.7,1747775100,1154,2025-05-20 21:05:00,59.90604109522951,60.95853790477804,-1.0524968095485363,WEAK_BEAR,0,0,True,107169.0,106763.3,False,False,orange,107136.57180296449,106396.49914246702,106766.53547271577,1.0,0,0
1970-01-01 00:00:00.000002184,106433.6,106859.9,106426.2,106859.9,1747775400,4002,2025-05-20 21:10:00,43.50833246148824,52.23343518313314,-8.725102721644902,WEAK_BEAR,0,0,False,,,False,True,,107225.1822515367,106421.23304748902,106823.20764951286,1.0,0,0
1970-01-01 00:00:00.000002185,106571.6,106631.7,106483.4,106489.1,1747775700,947,2025-05-20 21:15:00,47.251811063992406,49.74262312356277,-2.4908120595703664,STRONG_BEAR,0,0,True,106859.9,106426.2,False,False,orange,107225.1822515367,106421.23304748902,106823.20764951286,1.0,0,0
1970-01-01 00:00:00.000002186,106595.1,106722.1,106529.8,106537.2,1747776000,294,2025-05-20 21:20:00,47.90499175525989,48.82380743941133,-0.9188156841514399,STRONG_BEAR,0,0,True,106859.9,106426.2,False,False,orange,107225.1822515367,106421.23304748902,106823.20764951286,1.0,0,0
1970-01-01 00:00:00.000002187,106281.0,106679.8,106281.0,106679.8,1747776300,968,2025-05-20 21:25:00,40.463691182682226,44.643749311046776,-4.180058128364557,STRONG_BEAR,0,0,False,,,False,True,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,1
1970-01-01 00:00:00.000002188,106333.6,106368.7,106088.0,106200.0,1747776600,1155,2025-05-20 21:30:00,42.13613229464472,43.38994080284574,-1.2538085082010326,STRONG_BEAR,0,0,False,,,False,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002189,106335.9,106458.3,106293.9,106392.6,1747776900,782,2025-05-20 21:35:00,42.21499717534953,42.80246898909763,-0.5874718137481096,STRONG_BEAR,0,0,False,,,False,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002190,106390.4,106390.4,106317.9,106359.2,1747777200,604,2025-05-20 21:40:00,44.21673091853919,43.50959995381841,0.7071309647207755,WEAK_BULL,0,0,True,106458.3,106293.9,False,False,orange,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002191,106578.8,106578.8,106461.5,106461.7,1747777500,1127,2025-05-20 21:45:00,50.76740224833207,47.138501101075235,3.628901147256826,WEAK_BULL,0,0,False,,,True,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002192,106603.8,106649.7,106549.7,106549.7,1747777800,19,2025-05-20 21:50:00,51.60530991084937,49.3719055059623,2.233404404887068,WEAK_BULL,0,0,False,,,False,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002193,106600.0,106720.8,106600.0,106658.3,1747778100,1068,2025-05-20 21:55:00,51.45740168030941,50.41465359313585,1.0427480871735497,STRONG_BULL,0,0,False,,,False,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002194,106497.7,106644.7,106497.7,106605.8,1747778400,94,2025-05-20 22:00:00,47.394162979356935,48.904408286246394,-1.510245306889459,STRONG_BEAR,0,0,False,,,False,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002195,106366.1,106400.0,106329.3,106388.9,1747778700,207,2025-05-20 22:05:00,42.58749300220125,45.745950644223825,-3.1584576420225687,STRONG_BEAR,0,0,False,,,False,False,,107187.65232591401,106327.74434916301,106757.6983375385,-1.0,0,0
1970-01-01 00:00:00.000002196,106251.4,106414.2,106241.6,106414.2,1747779000,226,2025-05-20 22:10:00,38.77877712833214,42.26236388627798,-3.4835867579458437,STRONG_BEAR,0,0,False,,,False,False,,107101.11937444149,106276.84811638767,106688.98374541459,-1.0,0,0
1970-01-01 00:00:00.000002197,106078.3,106298.6,106056.9,106289.2,1747779300,504,2025-05-20 22:15:00,33.72172506775709,37.99204447701754,-4.270319409260445,STRONG_BEAR,0,0,False,,,False,False,,106949.93770903202,106144.48270546256,106547.21020724729,-1.0,0,0
1970-01-01 00:00:00.000002198,105940.2,106092.4,105886.1,106092.4,1747779600,1248,2025-05-20 22:20:00,30.227436742894383,34.10974060995596,-3.882303867061573,STRONG_BEAR,0,0,False,,,False,False,,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002199,106250.1,106331.3,105968.0,105968.0,1747779900,525,2025-05-20 22:25:00,44.55301805275097,39.33137933135347,5.221638721397504,WEAK_BULL,0,0,False,,,False,False,,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002200,106271.7,106295.3,106271.7,106295.3,1747780200,97,2025-05-20 22:30:00,45.42086647468247,42.37612290301797,3.0447435716645046,WEAK_BULL,0,0,True,106331.3,105968.0,False,False,orange,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002201,106224.8,106224.8,106154.5,106157.3,1747780500,351,2025-05-20 22:35:00,43.7681412642904,43.07213208365418,0.6960091806362101,WEAK_BULL,0,0,False,,,False,False,,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002202,106511.8,106525.1,106237.1,106237.1,1747780800,481,2025-05-20 22:40:00,54.92099698589649,48.99656453477533,5.924432451121149,WEAK_BULL,0,0,False,,,False,False,,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002203,106540.4,106559.7,106440.9,106559.7,1747781100,967,2025-05-20 22:45:00,55.88968828419096,52.44312640948314,3.446561874707811,STRONG_BULL,0,0,False,,,False,False,,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002204,106696.0,106696.0,106514.7,106514.7,1747781400,568,2025-05-20 22:50:00,60.96090207743519,56.70201424345917,4.258887833976026,STRONG_BULL,0,0,False,,,False,False,,106801.4310321986,106008.29423515417,106404.8626336764,-1.0,0,0
1970-01-01 00:00:00.000002205,106759.1,106826.4,106759.1,106826.4,1747781700,224,2025-05-20 22:55:00,62.883616161859955,59.79281520265956,3.0908009592003935,STRONG_BULL,0,0,False,,,False,False,,106773.2103440662,106007.96561251095,106390.58797828859,-1.0,0,0
1970-01-01 00:00:00.000002206,106714.6,106718.3,106657.5,106718.3,1747782000,1023,2025-05-20 23:00:00,60.54695685120464,60.169886026932105,0.37707082427254335,STRONG_BULL,0,0,False,,,False,False,,106773.2103440662,106007.96561251095,106390.58797828859,-1.0,0,0
1970-01-01 00:00:00.000002207,106758.7,106871.3,106758.7,106795.3,1747782300,338,2025-05-20 23:05:00,62.09776741024988,61.133826718590996,0.9639406916588911,STRONG_BULL,0,0,False,,,False,False,,106763.53678135539,106024.53821538911,106394.03749837226,1.0,1,0
1970-01-01 00:00:00.000002208,106790.6,106790.6,106777.4,106777.4,1747782600,151,2025-05-20 23:10:00,63.25853246495505,62.196179591773024,1.0623528731820286,STRONG_BULL,0,0,True,106871.3,106758.7,False,False,orange,106781.57892711848,106062.40046785859,106421.98969748855,1.0,0,0
1970-01-01 00:00:00.000002209,107043.7,107077.3,106830.1,106830.1,1747782900,971,2025-05-20 23:15:00,71.0693526060865,66.63276609892976,4.43658650715674,STRONG_BULL,0,0,False,,,True,False,,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
1970-01-01 00:00:00.000002210,106968.0,107103.2,106968.0,106997.5,1747783200,143,2025-05-20 23:20:00,66.3797405862893,66.50625334260954,-0.12651275632022418,WEAK_BEAR,0,0,True,107077.3,106830.1,False,False,orange,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
1970-01-01 00:00:00.000002211,106923.0,106948.9,106923.0,106948.9,1747783500,60,2025-05-20 23:25:00,63.60746275550084,65.0568580490552,-1.4493952935543462,WEAK_BEAR,0,0,False,,,False,False,,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
1970-01-01 00:00:00.000002212,106905.3,106940.4,106899.0,106929.0,1747783800,462,2025-05-20 23:30:00,62.46728626012532,63.76207215459026,-1.2947858944649369,WEAK_BEAR,0,0,False,,,False,False,,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
1970-01-01 00:00:00.000002213,106842.6,106869.3,106817.8,106869.3,1747784100,530,2025-05-20 23:35:00,58.350481945796396,61.05627705019333,-2.705795104396927,WEAK_BEAR,0,0,False,,,False,False,,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
1970-01-01 00:00:00.000002214,106715.3,106792.1,106711.0,106792.1,1747784400,667,2025-05-20 23:40:00,50.798259547362164,55.92726829877775,-5.129008751415583,WEAK_BEAR,0,0,False,,,False,False,,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
1970-01-01 00:00:00.000002215,106749.6,106768.6,106687.4,106765.7,1747784700,467,2025-05-20 23:45:00,52.63362958282902,54.28044894080338,-1.6468193579743655,WEAK_BEAR,0,0,True,106792.1,106711.0,False,False,orange,106956.32630903949,106248.75350334725,106602.53990619339,1.0,0,0
