close,high,low,open,time,volume
110583.8,110583.8,110562.9,110575.5,1747983900,1114
110575.5,110575.5,110470.5,110470.5,1747983600,1479
110492.8,110505.4,110370.0,110395.5,1747983300,2205
110409.0,110448.1,110360.0,110424.8,1747983000,4333
110384.4,110611.2,110370.0,110611.1,1747982700,3474
110630.0,110687.4,110557.3,110670.7,1747982400,2014
110669.9,110669.9,110451.3,110540.4,1747982100,2525
110542.7,110608.3,110519.2,110532.7,1747981800,1964
110524.9,110587.5,110452.6,110500.0,1747981500,1751
110510.5,110583.2,110454.9,110519.8,1747981200,3661
110513.7,110522.0,110402.6,110450.0,1747980900,6324
110479.0,110584.0,110418.0,110584.0,1747980600,5549
110599.5,110763.1,110589.6,110750.2,1747980300,3447
110770.2,110807.3,110738.4,110800.4,1747980000,935
110810.4,110815.7,110746.8,110771.5,1747979700,2066
110779.8,110790.5,110732.2,110744.8,1747979400,525
110744.9,110773.5,110695.6,110752.8,1747979100,710
110736.7,110780.7,110684.0,110745.3,1747978800,1309
110766.0,110769.2,110663.9,110666.5,1747978500,1550
110663.1,110730.3,110610.0,110675.2,1747978200,3659
110671.4,110809.3,110634.0,110809.3,1747977900,2662
110811.8,110843.6,110727.3,110812.3,1747977600,2766
110819.1,110843.3,110774.2,110828.5,1747977300,2139
110832.5,110847.2,110808.8,110828.8,1747977000,2040
110824.3,110905.6,110648.9,110739.5,1747976700,4164
110739.4,110830.2,110739.4,110793.6,1747976400,2144
110793.7,110793.7,110650.0,110765.6,1747976100,1808
110765.6,110789.5,110692.3,110706.6,1747975800,2519
110722.2,110764.4,110572.3,110581.7,1747975500,4089
110581.7,110609.4,110507.3,110566.4,1747975200,2000
110582.3,110743.9,110485.4,110743.9,1747974900,7716
110700.0,110799.1,110574.1,110799.1,1747974600,4565
110763.0,110799.8,110670.9,110718.2,1747974300,2587
110718.2,110876.6,110700.1,110870.1,1747974000,7286
110886.6,110997.4,110857.1,110971.8,1747973700,2948
110971.7,111007.8,110950.1,110994.4,1747973400,2323
110994.5,111127.5,110969.1,111119.5,1747973100,2065
111119.5,111128.6,111019.0,111043.9,1747972800,965
111065.4,111107.4,111055.4,111092.6,1747972500,1255
111092.6,111140.1,111064.5,111114.0,1747972200,4977
111134.2,111134.2,111053.0,111087.7,1747971900,947
111087.6,111124.5,111087.6,111103.4,1747971600,1349
111080.0,111118.3,111006.2,111006.2,1747971300,2703
111008.9,111049.9,110961.8,110982.9,1747971000,1893
110989.3,111172.6,110980.7,111172.6,1747970700,2393
111176.9,111239.3,111161.9,111167.0,1747970400,972
111167.1,111173.6,111125.6,111149.0,1747970100,1417
111153.7,111182.3,111121.6,111145.9,1747969800,1629
111142.3,111286.0,111135.2,111286.0,1747969500,3470
